"conds","fog","hail","rain","snow","thunder","tornado","temp","vis","precip","date","year","month","day","hour","minute","second","tzname"
Light Snow,0,0,0,1,0,0,-2.2,1.6,1.0,2015/03/01 21:48:00,2015,03,01,21,48,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.0,2.0,0.5,2015/03/01 22:48:00,2015,03,01,22,48,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.7,2.8,0.5,2015/03/01 22:52:00,2015,03,01,22,52,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.7,2.8,0.3,2015/03/01 23:23:00,2015,03,01,23,23,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.7,2.0,0.5,2015/03/01 23:36:00,2015,03,01,23,36,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.0,2.0,0.5,2015/03/01 23:50:00,2015,03,01,23,50,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.7,2.0,0.5,2015/03/01 23:52:00,2015,03,01,23,52,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.7,4.0,0.0,2015/03/02 00:05:00,2015,03,02,00,05,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.7,4.8,0.3,2015/03/02 00:16:00,2015,03,02,00,16,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.7,6.4,0.3,2015/03/02 00:31:00,2015,03,02,00,31,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.7,4.8,0.3,2015/03/02 00:52:00,2015,03,02,00,52,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.7,4.8,0.0,2015/03/02 00:59:00,2015,03,02,00,59,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.7,4.8,0.0,2015/03/02 01:07:00,2015,03,02,01,07,00,America/New_York
Overcast,0,0,0,0,0,0,-1.7,14.5,0.0,2015/03/02 01:52:00,2015,03,02,01,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,16.1,-9999.00,2015/03/02 03:43:00,2015,03,02,03,43,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,16.1,-9999.00,2015/03/02 03:52:00,2015,03,02,03,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,16.1,-9999.00,2015/03/02 04:52:00,2015,03,02,04,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,16.1,-9999.00,2015/03/02 05:52:00,2015,03,02,05,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,12.9,-9999.00,2015/03/02 06:37:00,2015,03,02,06,37,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,14.5,-9999.00,2015/03/02 06:52:00,2015,03,02,06,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,14.5,-9999.00,2015/03/02 07:52:00,2015,03,02,07,52,00,America/New_York
Overcast,0,0,0,0,0,0,-1.7,14.5,-9999.00,2015/03/02 08:52:00,2015,03,02,08,52,00,America/New_York
Overcast,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/03/02 09:52:00,2015,03,02,09,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,0.6,16.1,-9999.00,2015/03/02 10:52:00,2015,03,02,10,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,1.7,16.1,-9999.00,2015/03/02 11:52:00,2015,03,02,11,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,1.7,16.1,-9999.00,2015/03/02 12:52:00,2015,03,02,12,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,1.7,16.1,-9999.00,2015/03/02 13:52:00,2015,03,02,13,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,1.1,16.1,-9999.00,2015/03/02 14:52:00,2015,03,02,14,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,1.1,16.1,-9999.00,2015/03/02 15:52:00,2015,03,02,15,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,0.0,16.1,-9999.00,2015/03/02 16:52:00,2015,03,02,16,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/03/02 17:52:00,2015,03,02,17,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/03/02 18:52:00,2015,03,02,18,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,-2.2,16.1,0.0,2015/03/02 19:52:00,2015,03,02,19,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.8,16.1,-9999.00,2015/03/02 20:52:00,2015,03,02,20,52,00,America/New_York
Clear,0,0,0,0,0,0,-3.3,16.1,-9999.00,2015/03/02 21:52:00,2015,03,02,21,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,-3.9,16.1,-9999.00,2015/03/02 22:52:00,2015,03,02,22,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,-5.0,16.1,-9999.00,2015/03/02 23:52:00,2015,03,02,23,52,00,America/New_York
Overcast,0,0,0,0,0,0,-7.8,16.1,-9999.00,2015/03/03 00:52:00,2015,03,03,00,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,-5.6,16.1,-9999.00,2015/03/03 01:52:00,2015,03,03,01,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.1,16.1,-9999.00,2015/03/03 02:52:00,2015,03,03,02,52,00,America/New_York
Clear,0,0,0,0,0,0,-10.0,16.1,-9999.00,2015/03/03 03:52:00,2015,03,03,03,52,00,America/New_York
Clear,0,0,0,0,0,0,-10.6,16.1,-9999.00,2015/03/03 04:52:00,2015,03,03,04,52,00,America/New_York
Clear,0,0,0,0,0,0,-13.3,16.1,-9999.00,2015/03/03 05:52:00,2015,03,03,05,52,00,America/New_York
Clear,0,0,0,0,0,0,-14.4,16.1,-9999.00,2015/03/03 06:52:00,2015,03,03,06,52,00,America/New_York
Clear,0,0,0,0,0,0,-7.2,16.1,-9999.00,2015/03/03 07:52:00,2015,03,03,07,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.0,16.1,-9999.00,2015/03/03 08:52:00,2015,03,03,08,52,00,America/New_York
Clear,0,0,0,0,0,0,-4.4,16.1,-9999.00,2015/03/03 09:52:00,2015,03,03,09,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.8,16.1,-9999.00,2015/03/03 10:52:00,2015,03,03,10,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.2,16.1,-9999.00,2015/03/03 11:52:00,2015,03,03,11,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.7,16.1,-9999.00,2015/03/03 12:52:00,2015,03,03,12,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.7,16.1,-9999.00,2015/03/03 13:52:00,2015,03,03,13,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/03/03 14:52:00,2015,03,03,14,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/03/03 15:52:00,2015,03,03,15,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,-2.8,16.1,-9999.00,2015/03/03 16:52:00,2015,03,03,16,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,16.1,-9999.00,2015/03/03 17:52:00,2015,03,03,17,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,16.1,-9999.00,2015/03/03 18:52:00,2015,03,03,18,52,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.8,2.8,0.0,2015/03/03 19:11:00,2015,03,03,19,11,00,America/New_York
Light Snow,0,0,0,1,0,0,-3.3,1.6,0.0,2015/03/03 19:18:00,2015,03,03,19,18,00,America/New_York
Light Snow,0,0,0,1,0,0,-3.3,1.2,0.0,2015/03/03 19:28:00,2015,03,03,19,28,00,America/New_York
Light Snow,0,0,0,1,0,0,-3.3,1.6,0.3,2015/03/03 19:38:00,2015,03,03,19,38,00,America/New_York
Light Snow,0,0,0,1,0,0,-3.3,1.6,0.5,2015/03/03 19:52:00,2015,03,03,19,52,00,America/New_York
Light Snow,0,0,0,1,0,0,-3.3,1.6,0.0,2015/03/03 20:03:00,2015,03,03,20,03,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.8,1.6,1.0,2015/03/03 20:52:00,2015,03,03,20,52,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.8,1.6,0.0,2015/03/03 20:56:00,2015,03,03,20,56,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.2,1.2,0.8,2015/03/03 21:29:00,2015,03,03,21,29,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.2,1.6,1.3,2015/03/03 21:42:00,2015,03,03,21,42,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.2,1.2,1.5,2015/03/03 21:52:00,2015,03,03,21,52,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.7,1.2,0.5,2015/03/03 22:06:00,2015,03,03,22,06,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.1,1.6,1.3,2015/03/03 22:31:00,2015,03,03,22,31,00,America/New_York
Light Snow,0,0,0,1,0,0,0.0,2.8,1.8,2015/03/03 22:52:00,2015,03,03,22,52,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,4.8,0.0,2015/03/03 23:09:00,2015,03,03,23,09,00,America/New_York
Light Rain,0,0,1,0,0,0,0.6,9.7,0.5,2015/03/03 23:42:00,2015,03,03,23,42,00,America/New_York
Light Rain,0,0,1,0,0,0,1.1,8.0,1.0,2015/03/03 23:52:00,2015,03,03,23,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.3,8.0,0.8,2015/03/04 00:52:00,2015,03,04,00,52,00,America/New_York
Light Rain,0,0,1,0,0,0,5.0,9.7,1.0,2015/03/04 01:52:00,2015,03,04,01,52,00,America/New_York
Light Rain,0,0,1,0,0,0,5.6,16.1,0.0,2015/03/04 02:18:00,2015,03,04,02,18,00,America/New_York
Light Rain,0,0,1,0,0,0,5.6,16.1,0.3,2015/03/04 02:52:00,2015,03,04,02,52,00,America/New_York
Light Rain,0,0,1,0,0,0,4.4,16.1,0.0,2015/03/04 03:52:00,2015,03,04,03,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.0,16.1,0.0,2015/03/04 04:49:00,2015,03,04,04,49,00,America/New_York
Light Rain,0,0,1,0,0,0,3.3,16.1,0.0,2015/03/04 04:52:00,2015,03,04,04,52,00,America/New_York
Light Rain,0,0,1,0,0,0,2.8,16.1,0.0,2015/03/04 05:52:00,2015,03,04,05,52,00,America/New_York
Light Rain,0,0,1,0,0,0,2.8,11.3,0.0,2015/03/04 06:52:00,2015,03,04,06,52,00,America/New_York
Light Rain,0,0,1,0,0,0,2.2,11.3,0.0,2015/03/04 07:36:00,2015,03,04,07,36,00,America/New_York
Light Rain,0,0,1,0,0,0,2.2,12.9,0.3,2015/03/04 07:52:00,2015,03,04,07,52,00,America/New_York
Light Rain,0,0,1,0,0,0,2.2,12.9,0.0,2015/03/04 08:00:00,2015,03,04,08,00,00,America/New_York
Light Rain,0,0,1,0,0,0,2.8,11.3,0.0,2015/03/04 08:52:00,2015,03,04,08,52,00,America/New_York
Light Rain,0,0,1,0,0,0,2.2,12.9,0.0,2015/03/04 09:09:00,2015,03,04,09,09,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,14.5,0.0,2015/03/04 09:52:00,2015,03,04,09,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.9,16.1,-9999.00,2015/03/04 10:52:00,2015,03,04,10,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,3.9,16.1,-9999.00,2015/03/04 11:52:00,2015,03,04,11,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,4.4,16.1,-9999.00,2015/03/04 12:52:00,2015,03,04,12,52,00,America/New_York
Clear,0,0,0,0,0,0,4.4,16.1,-9999.00,2015/03/04 13:52:00,2015,03,04,13,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,16.1,-9999.00,2015/03/04 14:52:00,2015,03,04,14,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,16.1,-9999.00,2015/03/04 15:52:00,2015,03,04,15,52,00,America/New_York
Clear,0,0,0,0,0,0,4.4,16.1,-9999.00,2015/03/04 16:52:00,2015,03,04,16,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,4.4,16.1,-9999.00,2015/03/04 17:52:00,2015,03,04,17,52,00,America/New_York
Clear,0,0,0,0,0,0,3.9,16.1,-9999.00,2015/03/04 18:52:00,2015,03,04,18,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,3.3,16.1,-9999.00,2015/03/04 19:52:00,2015,03,04,19,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,2.2,12.9,-9999.00,2015/03/04 20:52:00,2015,03,04,20,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,12.9,-9999.00,2015/03/04 21:52:00,2015,03,04,21,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,11.3,-9999.00,2015/03/04 22:52:00,2015,03,04,22,52,00,America/New_York
Light Rain,0,0,1,0,0,0,2.8,8.0,0.5,2015/03/04 23:52:00,2015,03,04,23,52,00,America/New_York
Light Rain,0,0,1,0,0,0,2.2,6.4,0.8,2015/03/05 00:52:00,2015,03,05,00,52,00,America/New_York
Light Rain,0,0,1,0,0,0,1.1,4.0,0.5,2015/03/05 01:52:00,2015,03,05,01,52,00,America/New_York
Light Rain,0,0,1,0,0,0,1.1,3.2,0.3,2015/03/05 01:59:00,2015,03,05,01,59,00,America/New_York
Light Rain,0,0,1,0,0,0,1.7,2.8,0.3,2015/03/05 02:08:00,2015,03,05,02,08,00,America/New_York
Light Rain,0,0,1,0,0,0,1.7,4.0,0.5,2015/03/05 02:16:00,2015,03,05,02,16,00,America/New_York
Light Rain,0,0,1,0,0,0,1.7,4.8,0.5,2015/03/05 02:24:00,2015,03,05,02,24,00,America/New_York
Light Rain,0,0,1,0,0,0,1.7,6.4,1.0,2015/03/05 02:52:00,2015,03,05,02,52,00,America/New_York
Light Rain,0,0,1,0,0,0,1.7,8.0,0.0,2015/03/05 03:07:00,2015,03,05,03,07,00,America/New_York
Light Rain,0,0,1,0,0,0,1.1,6.4,0.3,2015/03/05 03:16:00,2015,03,05,03,16,00,America/New_York
Light Snow,0,0,0,1,0,0,1.1,8.0,0.3,2015/03/05 03:42:00,2015,03,05,03,42,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,4.8,0.3,2015/03/05 03:52:00,2015,03,05,03,52,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,2.8,0.3,2015/03/05 03:59:00,2015,03,05,03,59,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,2.0,0.5,2015/03/05 04:19:00,2015,03,05,04,19,00,America/New_York
Light Snow,0,0,0,1,0,0,0.0,2.8,0.5,2015/03/05 04:42:00,2015,03,05,04,42,00,America/New_York
Light Snow,0,0,0,1,0,0,0.0,4.0,0.5,2015/03/05 04:47:00,2015,03,05,04,47,00,America/New_York
Light Snow,0,0,0,1,0,0,0.0,4.8,0.5,2015/03/05 04:52:00,2015,03,05,04,52,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,3.2,0.0,2015/03/05 05:20:00,2015,03,05,05,20,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,2.8,0.0,2015/03/05 05:25:00,2015,03,05,05,25,00,America/New_York
Light Snow,0,0,0,1,0,0,0.0,1.2,0.3,2015/03/05 05:46:00,2015,03,05,05,46,00,America/New_York
Light Snow,0,0,0,1,0,0,0.0,1.2,0.5,2015/03/05 05:52:00,2015,03,05,05,52,00,America/New_York
Light Snow,0,0,0,1,0,0,0.0,1.2,0.3,2015/03/05 06:04:00,2015,03,05,06,04,00,America/New_York
Snow,1,0,0,1,0,0,-0.6,0.8,1.0,2015/03/05 06:41:00,2015,03,05,06,41,00,America/New_York
Snow,1,0,0,1,0,0,-0.6,0.8,1.0,2015/03/05 06:52:00,2015,03,05,06,52,00,America/New_York
Snow,1,0,0,1,0,0,-1.1,0.8,1.0,2015/03/05 07:52:00,2015,03,05,07,52,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.1,1.2,0.3,2015/03/05 08:08:00,2015,03,05,08,08,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.1,1.2,0.5,2015/03/05 08:17:00,2015,03,05,08,17,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.1,1.2,0.8,2015/03/05 08:52:00,2015,03,05,08,52,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.7,1.2,0.0,2015/03/05 09:02:00,2015,03,05,09,02,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.7,1.6,0.0,2015/03/05 09:23:00,2015,03,05,09,23,00,America/New_York
Snow,1,0,0,1,0,0,-2.2,0.8,0.0,2015/03/05 09:31:00,2015,03,05,09,31,00,America/New_York
Snow,1,0,0,1,0,0,-2.2,0.8,0.0,2015/03/05 09:42:00,2015,03,05,09,42,00,America/New_York
Snow,1,0,0,1,0,0,-2.2,0.8,0.3,2015/03/05 09:52:00,2015,03,05,09,52,00,America/New_York
Snow,1,0,0,1,0,0,-2.8,0.4,0.3,2015/03/05 10:30:00,2015,03,05,10,30,00,America/New_York
Snow,1,0,0,1,0,0,-2.8,0.8,0.5,2015/03/05 10:39:00,2015,03,05,10,39,00,America/New_York
Snow,1,0,0,1,0,0,-2.8,0.8,0.8,2015/03/05 10:52:00,2015,03,05,10,52,00,America/New_York
Snow,1,0,0,1,0,0,-3.3,0.4,0.0,2015/03/05 11:05:00,2015,03,05,11,05,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.8,1.2,0.3,2015/03/05 11:21:00,2015,03,05,11,21,00,America/New_York
Snow,1,0,0,1,0,0,-3.3,0.8,0.5,2015/03/05 11:52:00,2015,03,05,11,52,00,America/New_York
Light Snow,0,0,0,1,0,0,-3.9,1.6,0.5,2015/03/05 12:34:00,2015,03,05,12,34,00,America/New_York
Light Snow,0,0,0,1,0,0,-3.9,1.2,0.5,2015/03/05 12:41:00,2015,03,05,12,41,00,America/New_York
Light Snow,0,0,0,1,0,0,-4.0,1.2,0.5,2015/03/05 12:50:00,2015,03,05,12,50,00,America/New_York
Light Snow,0,0,0,1,0,0,-3.9,1.2,0.5,2015/03/05 12:52:00,2015,03,05,12,52,00,America/New_York
Snow,1,0,0,1,0,0,-3.9,0.8,0.8,2015/03/05 13:30:00,2015,03,05,13,30,00,America/New_York
Snow,1,0,0,1,0,0,-3.9,0.4,1.3,2015/03/05 13:52:00,2015,03,05,13,52,00,America/New_York
Snow,1,0,0,1,0,0,-4.4,0.8,0.8,2015/03/05 14:26:00,2015,03,05,14,26,00,America/New_York
Light Snow,0,0,0,1,0,0,-4.4,2.4,0.8,2015/03/05 14:37:00,2015,03,05,14,37,00,America/New_York
Light Snow,0,0,0,1,0,0,-4.4,2.0,0.8,2015/03/05 14:52:00,2015,03,05,14,52,00,America/New_York
Light Snow,0,0,0,1,0,0,-4.4,2.4,0.3,2015/03/05 15:52:00,2015,03,05,15,52,00,America/New_York
Light Snow,0,0,0,1,0,0,-5.6,1.2,0.0,2015/03/05 16:52:00,2015,03,05,16,52,00,America/New_York
Snow,1,0,0,1,0,0,-5.6,0.4,0.3,2015/03/05 17:03:00,2015,03,05,17,03,00,America/New_York
Light Snow,0,0,0,1,0,0,-5.6,1.2,0.3,2015/03/05 17:13:00,2015,03,05,17,13,00,America/New_York
Light Snow,0,0,0,1,0,0,-5.6,2.0,0.3,2015/03/05 17:20:00,2015,03,05,17,20,00,America/New_York
Light Snow,0,0,0,1,0,0,-6.1,1.6,0.5,2015/03/05 17:52:00,2015,03,05,17,52,00,America/New_York
Light Snow,0,0,0,1,0,0,-6.1,4.0,0.0,2015/03/05 18:06:00,2015,03,05,18,06,00,America/New_York
Light Snow,0,0,0,1,0,0,-6.1,4.8,0.0,2015/03/05 18:15:00,2015,03,05,18,15,00,America/New_York
Overcast,0,0,0,0,0,0,-6.1,11.3,0.0,2015/03/05 18:24:00,2015,03,05,18,24,00,America/New_York
Overcast,0,0,0,0,0,0,-6.1,16.1,0.0,2015/03/05 18:52:00,2015,03,05,18,52,00,America/New_York
Overcast,0,0,0,0,0,0,-6.1,16.1,-9999.00,2015/03/05 19:52:00,2015,03,05,19,52,00,America/New_York
Overcast,0,0,0,0,0,0,-6.1,16.1,-9999.00,2015/03/05 20:52:00,2015,03,05,20,52,00,America/New_York
Overcast,0,0,0,0,0,0,-6.7,16.1,-9999.00,2015/03/05 21:52:00,2015,03,05,21,52,00,America/New_York
Clear,0,0,0,0,0,0,-7.8,16.1,-9999.00,2015/03/05 22:52:00,2015,03,05,22,52,00,America/New_York
Clear,0,0,0,0,0,0,-7.8,16.1,-9999.00,2015/03/05 23:52:00,2015,03,05,23,52,00,America/New_York
Clear,0,0,0,0,0,0,-8.9,16.1,-9999.00,2015/03/06 00:52:00,2015,03,06,00,52,00,America/New_York
Clear,0,0,0,0,0,0,-10.0,16.1,-9999.00,2015/03/06 01:52:00,2015,03,06,01,52,00,America/New_York
Clear,0,0,0,0,0,0,-11.1,16.1,-9999.00,2015/03/06 02:52:00,2015,03,06,02,52,00,America/New_York
Clear,0,0,0,0,0,0,-13.3,16.1,-9999.00,2015/03/06 03:52:00,2015,03,06,03,52,00,America/New_York
Clear,0,0,0,0,0,0,-13.3,16.1,-9999.00,2015/03/06 04:52:00,2015,03,06,04,52,00,America/New_York
Clear,0,0,0,0,0,0,-14.4,16.1,-9999.00,2015/03/06 05:52:00,2015,03,06,05,52,00,America/New_York
Clear,0,0,0,0,0,0,-14.4,16.1,-9999.00,2015/03/06 06:52:00,2015,03,06,06,52,00,America/New_York
Clear,0,0,0,0,0,0,-12.2,16.1,-9999.00,2015/03/06 07:52:00,2015,03,06,07,52,00,America/New_York
Clear,0,0,0,0,0,0,-10.0,16.1,-9999.00,2015/03/06 08:52:00,2015,03,06,08,52,00,America/New_York
Clear,0,0,0,0,0,0,-8.3,16.1,-9999.00,2015/03/06 09:52:00,2015,03,06,09,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.7,16.1,-9999.00,2015/03/06 10:52:00,2015,03,06,10,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.0,16.1,-9999.00,2015/03/06 11:52:00,2015,03,06,11,52,00,America/New_York
Overcast,0,0,0,0,0,0,-5.6,16.1,-9999.00,2015/03/06 12:52:00,2015,03,06,12,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,-5.6,16.1,-9999.00,2015/03/06 13:52:00,2015,03,06,13,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.6,16.1,-9999.00,2015/03/06 14:52:00,2015,03,06,14,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.0,16.1,-9999.00,2015/03/06 15:52:00,2015,03,06,15,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.6,16.1,-9999.00,2015/03/06 16:52:00,2015,03,06,16,52,00,America/New_York
