"conds","fog","hail","rain","snow","thunder","tornado","temp","vis","precip","date","year","month","day","hour","minute","second","tzname"
Overcast,0,0,0,0,0,0,-3.9,14.5,0.0,2015/01/14 17:44:00,2015,01,14,17,44,00,America/New_York
Overcast,0,0,0,0,0,0,-3.9,12.9,0.0,2015/01/14 17:52:00,2015,01,14,17,52,00,America/New_York
Overcast,0,0,0,0,0,0,-3.9,12.9,-9999.00,2015/01/14 18:52:00,2015,01,14,18,52,00,America/New_York
Light Snow,0,0,0,1,0,0,-3.9,4.8,0.0,2015/01/14 19:52:00,2015,01,14,19,52,00,America/New_York
Light Snow,0,0,0,1,0,0,-3.9,4.0,0.0,2015/01/14 20:02:00,2015,01,14,20,02,00,America/New_York
Light Snow,0,0,0,1,0,0,-3.9,4.8,0.0,2015/01/14 20:10:00,2015,01,14,20,10,00,America/New_York
Overcast,0,0,0,0,0,0,-3.9,11.3,0.0,2015/01/14 20:52:00,2015,01,14,20,52,00,America/New_York
Overcast,0,0,0,0,0,0,-3.9,12.9,-9999.00,2015/01/14 21:52:00,2015,01,14,21,52,00,America/New_York
Overcast,0,0,0,0,0,0,-3.9,9.7,-9999.00,2015/01/14 22:04:00,2015,01,14,22,04,00,America/New_York
Overcast,0,0,0,0,0,0,-3.9,9.7,-9999.00,2015/01/14 22:52:00,2015,01,14,22,52,00,America/New_York
Overcast,0,0,0,0,0,0,-3.3,4.8,-9999.00,2015/01/14 23:52:00,2015,01,14,23,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,8.0,-9999.00,2015/01/15 00:52:00,2015,01,15,00,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,6.4,-9999.00,2015/01/15 01:15:00,2015,01,15,01,15,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,6.4,-9999.00,2015/01/15 01:52:00,2015,01,15,01,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,6.4,-9999.00,2015/01/15 02:07:00,2015,01,15,02,07,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,6.4,-9999.00,2015/01/15 02:52:00,2015,01,15,02,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,4.8,-9999.00,2015/01/15 03:52:00,2015,01,15,03,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,4.0,-9999.00,2015/01/15 04:19:00,2015,01,15,04,19,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,4.0,-9999.00,2015/01/15 04:52:00,2015,01,15,04,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,4.8,-9999.00,2015/01/15 05:30:00,2015,01,15,05,30,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,4.0,-9999.00,2015/01/15 05:45:00,2015,01,15,05,45,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,4.8,-9999.00,2015/01/15 05:52:00,2015,01,15,05,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,6.4,-9999.00,2015/01/15 06:52:00,2015,01,15,06,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,6.4,-9999.00,2015/01/15 07:03:00,2015,01,15,07,03,00,America/New_York
Overcast,0,0,0,0,0,0,-3.3,9.7,-9999.00,2015/01/15 07:52:00,2015,01,15,07,52,00,America/New_York
Overcast,0,0,0,0,0,0,-3.3,9.7,0.0,2015/01/15 08:52:00,2015,01,15,08,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,4.8,-9999.00,2015/01/15 09:52:00,2015,01,15,09,52,00,America/New_York
Light Freezing Rain,0,0,1,0,0,0,-2.8,4.0,0.0,2015/01/15 09:57:00,2015,01,15,09,57,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,4.8,0.0,2015/01/15 10:28:00,2015,01,15,10,28,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,4.8,0.0,2015/01/15 10:52:00,2015,01,15,10,52,00,America/New_York
Light Freezing Rain,0,0,1,0,0,0,-2.8,4.0,0.0,2015/01/15 11:23:00,2015,01,15,11,23,00,America/New_York
Light Freezing Rain,0,0,1,0,0,0,-2.2,2.8,0.0,2015/01/15 11:37:00,2015,01,15,11,37,00,America/New_York
Light Freezing Rain,0,0,1,0,0,0,-2.2,2.4,0.0,2015/01/15 11:52:00,2015,01,15,11,52,00,America/New_York
Light Freezing Rain,0,0,1,0,0,0,-2.2,3.2,0.0,2015/01/15 12:32:00,2015,01,15,12,32,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.2,4.0,0.0,2015/01/15 12:45:00,2015,01,15,12,45,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.2,2.8,0.0,2015/01/15 12:52:00,2015,01,15,12,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,3.2,0.0,2015/01/15 13:10:00,2015,01,15,13,10,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,4.8,0.0,2015/01/15 13:35:00,2015,01,15,13,35,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,4.8,0.0,2015/01/15 13:52:00,2015,01,15,13,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,3.2,0.0,2015/01/15 14:28:00,2015,01,15,14,28,00,America/New_York
Overcast,0,0,0,0,0,0,-1.7,2.8,0.0,2015/01/15 14:39:00,2015,01,15,14,39,00,America/New_York
Overcast,0,0,0,0,0,0,-2.0,3.2,0.0,2015/01/15 14:49:00,2015,01,15,14,49,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,3.2,0.0,2015/01/15 14:52:00,2015,01,15,14,52,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.2,2.0,0.0,2015/01/15 15:01:00,2015,01,15,15,01,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.2,2.0,0.0,2015/01/15 15:52:00,2015,01,15,15,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,3.2,0.0,2015/01/15 16:23:00,2015,01,15,16,23,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.2,4.0,0.0,2015/01/15 16:52:00,2015,01,15,16,52,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.2,2.8,0.0,2015/01/15 17:02:00,2015,01,15,17,02,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.2,4.0,0.0,2015/01/15 17:11:00,2015,01,15,17,11,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.2,2.4,0.3,2015/01/15 17:45:00,2015,01,15,17,45,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.2,2.4,0.3,2015/01/15 17:52:00,2015,01,15,17,52,00,America/New_York
Light Snow,0,0,0,1,0,0,-2.2,4.0,0.0,2015/01/15 17:58:00,2015,01,15,17,58,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.7,4.8,0.0,2015/01/15 18:05:00,2015,01,15,18,05,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.7,3.2,0.0,2015/01/15 18:13:00,2015,01,15,18,13,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.7,2.4,0.0,2015/01/15 18:22:00,2015,01,15,18,22,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.7,4.0,0.0,2015/01/15 18:40:00,2015,01,15,18,40,00,America/New_York
Light Snow,0,0,0,1,0,0,-1.7,6.4,0.0,2015/01/15 18:52:00,2015,01,15,18,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.0,16.1,0.0,2015/01/15 19:50:00,2015,01,15,19,50,00,America/New_York
Overcast,0,0,0,0,0,0,-1.7,16.1,0.0,2015/01/15 19:52:00,2015,01,15,19,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,16.1,-9999.00,2015/01/15 20:40:00,2015,01,15,20,40,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,16.1,-9999.00,2015/01/15 20:52:00,2015,01,15,20,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,-3.3,16.1,-9999.00,2015/01/15 21:52:00,2015,01,15,21,52,00,America/New_York
Clear,0,0,0,0,0,0,-4.4,16.1,-9999.00,2015/01/15 22:52:00,2015,01,15,22,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.6,16.1,-9999.00,2015/01/15 23:52:00,2015,01,15,23,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.6,16.1,-9999.00,2015/01/16 00:52:00,2015,01,16,00,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.1,16.1,-9999.00,2015/01/16 01:52:00,2015,01,16,01,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.7,16.1,-9999.00,2015/01/16 02:52:00,2015,01,16,02,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.1,16.1,-9999.00,2015/01/16 03:52:00,2015,01,16,03,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.7,16.1,-9999.00,2015/01/16 04:52:00,2015,01,16,04,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.1,16.1,-9999.00,2015/01/16 05:52:00,2015,01,16,05,52,00,America/New_York
Clear,0,0,0,0,0,0,-7.8,16.1,-9999.00,2015/01/16 06:52:00,2015,01,16,06,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.6,16.1,-9999.00,2015/01/16 07:52:00,2015,01,16,07,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,16.1,-9999.00,2015/01/16 08:52:00,2015,01,16,08,52,00,America/New_York
Overcast,0,0,0,0,0,0,-1.7,16.1,-9999.00,2015/01/16 09:52:00,2015,01,16,09,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/01/16 10:52:00,2015,01,16,10,52,00,America/New_York
Clear,0,0,0,0,0,0,1.1,16.1,-9999.00,2015/01/16 11:52:00,2015,01,16,11,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,16.1,-9999.00,2015/01/16 12:52:00,2015,01,16,12,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.2,16.1,-9999.00,2015/01/16 13:52:00,2015,01,16,13,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.2,16.1,-9999.00,2015/01/16 14:52:00,2015,01,16,14,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,1.7,16.1,-9999.00,2015/01/16 15:52:00,2015,01,16,15,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/01/16 16:52:00,2015,01,16,16,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,-2.2,16.1,-9999.00,2015/01/16 17:52:00,2015,01,16,17,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,-3.3,16.1,-9999.00,2015/01/16 18:52:00,2015,01,16,18,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.0,16.1,-9999.00,2015/01/16 19:52:00,2015,01,16,19,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.1,16.1,-9999.00,2015/01/16 20:52:00,2015,01,16,20,52,00,America/New_York
Clear,0,0,0,0,0,0,-7.2,16.1,-9999.00,2015/01/16 21:52:00,2015,01,16,21,52,00,America/New_York
Clear,0,0,0,0,0,0,-7.8,16.1,-9999.00,2015/01/16 22:52:00,2015,01,16,22,52,00,America/New_York
Clear,0,0,0,0,0,0,-8.9,16.1,-9999.00,2015/01/16 23:52:00,2015,01,16,23,52,00,America/New_York
Clear,0,0,0,0,0,0,-9.4,16.1,-9999.00,2015/01/17 00:52:00,2015,01,17,00,52,00,America/New_York
Clear,0,0,0,0,0,0,-10.6,16.1,-9999.00,2015/01/17 01:52:00,2015,01,17,01,52,00,America/New_York
Clear,0,0,0,0,0,0,-11.1,16.1,-9999.00,2015/01/17 02:52:00,2015,01,17,02,52,00,America/New_York
Clear,0,0,0,0,0,0,-11.7,16.1,-9999.00,2015/01/17 03:52:00,2015,01,17,03,52,00,America/New_York
Clear,0,0,0,0,0,0,-11.7,16.1,-9999.00,2015/01/17 04:52:00,2015,01,17,04,52,00,America/New_York
Clear,0,0,0,0,0,0,-12.2,16.1,-9999.00,2015/01/17 05:52:00,2015,01,17,05,52,00,America/New_York
Clear,0,0,0,0,0,0,-12.2,16.1,-9999.00,2015/01/17 06:52:00,2015,01,17,06,52,00,America/New_York
Clear,0,0,0,0,0,0,-12.2,16.1,-9999.00,2015/01/17 07:52:00,2015,01,17,07,52,00,America/New_York
Clear,0,0,0,0,0,0,-11.1,16.1,-9999.00,2015/01/17 08:52:00,2015,01,17,08,52,00,America/New_York
Clear,0,0,0,0,0,0,-10.0,16.1,-9999.00,2015/01/17 09:52:00,2015,01,17,09,52,00,America/New_York
Clear,0,0,0,0,0,0,-8.3,16.1,-9999.00,2015/01/17 10:52:00,2015,01,17,10,52,00,America/New_York
Clear,0,0,0,0,0,0,-7.2,16.1,-9999.00,2015/01/17 11:52:00,2015,01,17,11,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.1,16.1,-9999.00,2015/01/17 12:52:00,2015,01,17,12,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.6,16.1,-9999.00,2015/01/17 13:52:00,2015,01,17,13,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.6,16.1,-9999.00,2015/01/17 14:52:00,2015,01,17,14,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.6,16.1,-9999.00,2015/01/17 15:52:00,2015,01,17,15,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.1,16.1,-9999.00,2015/01/17 16:52:00,2015,01,17,16,52,00,America/New_York
Clear,0,0,0,0,0,0,-7.2,16.1,-9999.00,2015/01/17 17:52:00,2015,01,17,17,52,00,America/New_York
Clear,0,0,0,0,0,0,-7.2,16.1,-9999.00,2015/01/17 18:52:00,2015,01,17,18,52,00,America/New_York
Clear,0,0,0,0,0,0,-8.3,16.1,-9999.00,2015/01/17 19:52:00,2015,01,17,19,52,00,America/New_York
Clear,0,0,0,0,0,0,-9.4,16.1,-9999.00,2015/01/17 20:52:00,2015,01,17,20,52,00,America/New_York
Clear,0,0,0,0,0,0,-7.8,16.1,-9999.00,2015/01/17 21:52:00,2015,01,17,21,52,00,America/New_York
Clear,0,0,0,0,0,0,-7.2,16.1,-9999.00,2015/01/17 22:52:00,2015,01,17,22,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,-5.6,16.1,-9999.00,2015/01/17 23:52:00,2015,01,17,23,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,-5.0,16.1,-9999.00,2015/01/18 00:52:00,2015,01,18,00,52,00,America/New_York
Overcast,0,0,0,0,0,0,-3.3,16.1,-9999.00,2015/01/18 01:52:00,2015,01,18,01,52,00,America/New_York
Overcast,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/01/18 02:39:00,2015,01,18,02,39,00,America/New_York
Overcast,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/01/18 02:52:00,2015,01,18,02,52,00,America/New_York
Overcast,0,0,0,0,0,0,1.7,16.1,-9999.00,2015/01/18 03:27:00,2015,01,18,03,27,00,America/New_York
Overcast,0,0,0,0,0,0,2.2,16.1,-9999.00,2015/01/18 03:52:00,2015,01,18,03,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/01/18 04:19:00,2015,01,18,04,19,00,America/New_York
Overcast,0,0,0,0,0,0,3.0,16.1,-9999.00,2015/01/18 04:48:00,2015,01,18,04,48,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/01/18 04:52:00,2015,01,18,04,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,16.1,-9999.00,2015/01/18 05:07:00,2015,01,18,05,07,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,3.3,16.1,-9999.00,2015/01/18 05:52:00,2015,01,18,05,52,00,America/New_York
Overcast,0,0,0,0,0,0,4.4,16.1,-9999.00,2015/01/18 06:52:00,2015,01,18,06,52,00,America/New_York
Overcast,0,0,0,0,0,0,5.0,16.1,-9999.00,2015/01/18 07:52:00,2015,01,18,07,52,00,America/New_York
Overcast,0,0,0,0,0,0,6.7,16.1,-9999.00,2015/01/18 08:52:00,2015,01,18,08,52,00,America/New_York
Overcast,0,0,0,0,0,0,7.8,16.1,0.0,2015/01/18 09:52:00,2015,01,18,09,52,00,America/New_York
Overcast,0,0,0,0,0,0,8.9,16.1,-9999.00,2015/01/18 10:52:00,2015,01,18,10,52,00,America/New_York
Overcast,0,0,0,0,0,0,8.9,16.1,-9999.00,2015/01/18 11:22:00,2015,01,18,11,22,00,America/New_York
Overcast,0,0,0,0,0,0,9.4,16.1,-9999.00,2015/01/18 11:52:00,2015,01,18,11,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,11.0,16.1,-9999.00,2015/01/18 12:48:00,2015,01,18,12,48,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,11.1,16.1,-9999.00,2015/01/18 12:52:00,2015,01,18,12,52,00,America/New_York
Overcast,0,0,0,0,0,0,11.1,16.1,-9999.00,2015/01/18 13:52:00,2015,01,18,13,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,11.1,16.1,-9999.00,2015/01/18 14:52:00,2015,01,18,14,52,00,America/New_York
Clear,0,0,0,0,0,0,10.6,16.1,-9999.00,2015/01/18 15:52:00,2015,01,18,15,52,00,America/New_York
Clear,0,0,0,0,0,0,10.0,16.1,-9999.00,2015/01/18 16:52:00,2015,01,18,16,52,00,America/New_York
Overcast,0,0,0,0,0,0,9.4,16.1,-9999.00,2015/01/18 17:52:00,2015,01,18,17,52,00,America/New_York
Overcast,0,0,0,0,0,0,10.6,16.1,-9999.00,2015/01/18 18:52:00,2015,01,18,18,52,00,America/New_York
Overcast,0,0,0,0,0,0,10.6,16.1,-9999.00,2015/01/18 19:52:00,2015,01,18,19,52,00,America/New_York
Light Rain,0,0,1,0,0,0,10.6,16.1,0.0,2015/01/18 20:52:00,2015,01,18,20,52,00,America/New_York
Rain,0,0,1,0,0,0,10.0,6.4,1.0,2015/01/18 21:27:00,2015,01,18,21,27,00,America/New_York
Heavy Rain,0,0,1,0,0,0,10.0,4.8,1.5,2015/01/18 21:31:00,2015,01,18,21,31,00,America/New_York
Heavy Rain,0,0,1,0,0,0,8.9,2.8,5.1,2015/01/18 21:35:00,2015,01,18,21,35,00,America/New_York
Heavy Rain,0,0,1,0,0,0,8.0,4.0,8.1,2015/01/18 21:47:00,2015,01,18,21,47,00,America/New_York
Heavy Rain,0,0,1,0,0,0,8.3,4.8,8.6,2015/01/18 21:52:00,2015,01,18,21,52,00,America/New_York
Light Rain,0,0,1,0,0,0,7.8,12.9,2.5,2015/01/18 22:52:00,2015,01,18,22,52,00,America/New_York
Light Rain,0,0,1,0,0,0,7.2,16.1,0.0,2015/01/18 23:06:00,2015,01,18,23,06,00,America/New_York
Overcast,0,0,0,0,0,0,7.2,16.1,0.0,2015/01/18 23:52:00,2015,01,18,23,52,00,America/New_York
Light Rain,0,0,1,0,0,0,7.2,16.1,0.0,2015/01/19 00:04:00,2015,01,19,00,04,00,America/New_York
Light Rain,0,0,1,0,0,0,6.7,16.1,0.0,2015/01/19 00:12:00,2015,01,19,00,12,00,America/New_York
Overcast,0,0,0,0,0,0,6.7,16.1,0.0,2015/01/19 00:26:00,2015,01,19,00,26,00,America/New_York
Overcast,0,0,0,0,0,0,6.1,16.1,0.0,2015/01/19 00:39:00,2015,01,19,00,39,00,America/New_York
Overcast,0,0,0,0,0,0,6.1,16.1,0.0,2015/01/19 00:52:00,2015,01,19,00,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,4.4,16.1,-9999.00,2015/01/19 01:52:00,2015,01,19,01,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,4.4,16.1,-9999.00,2015/01/19 02:10:00,2015,01,19,02,10,00,America/New_York
Clear,0,0,0,0,0,0,3.3,16.1,-9999.00,2015/01/19 02:52:00,2015,01,19,02,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,16.1,-9999.00,2015/01/19 03:52:00,2015,01,19,03,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.2,16.1,-9999.00,2015/01/19 04:52:00,2015,01,19,04,52,00,America/New_York
Clear,0,0,0,0,0,0,1.7,16.1,-9999.00,2015/01/19 05:52:00,2015,01,19,05,52,00,America/New_York
Clear,0,0,0,0,0,0,1.7,16.1,-9999.00,2015/01/19 06:52:00,2015,01,19,06,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,16.1,-9999.00,2015/01/19 07:52:00,2015,01,19,07,52,00,America/New_York
Clear,0,0,0,0,0,0,3.3,16.1,-9999.00,2015/01/19 08:52:00,2015,01,19,08,52,00,America/New_York
Clear,0,0,0,0,0,0,4.4,16.1,-9999.00,2015/01/19 09:52:00,2015,01,19,09,52,00,America/New_York
Overcast,0,0,0,0,0,0,5.0,16.1,-9999.00,2015/01/19 10:52:00,2015,01,19,10,52,00,America/New_York
Overcast,0,0,0,0,0,0,5.0,16.1,-9999.00,2015/01/19 11:52:00,2015,01,19,11,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,4.4,16.1,-9999.00,2015/01/19 12:52:00,2015,01,19,12,52,00,America/New_York
Overcast,0,0,0,0,0,0,4.4,16.1,-9999.00,2015/01/19 13:52:00,2015,01,19,13,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,4.4,16.1,-9999.00,2015/01/19 14:52:00,2015,01,19,14,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.9,16.1,-9999.00,2015/01/19 15:52:00,2015,01,19,15,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,16.1,-9999.00,2015/01/19 16:52:00,2015,01,19,16,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,2.2,16.1,-9999.00,2015/01/19 17:52:00,2015,01,19,17,52,00,America/New_York
Clear,0,0,0,0,0,0,1.7,16.1,-9999.00,2015/01/19 18:52:00,2015,01,19,18,52,00,America/New_York
Clear,0,0,0,0,0,0,0.6,16.1,-9999.00,2015/01/19 19:52:00,2015,01,19,19,52,00,America/New_York
Clear,0,0,0,0,0,0,0.6,16.1,-9999.00,2015/01/19 20:52:00,2015,01,19,20,52,00,America/New_York
Clear,0,0,0,0,0,0,0.0,16.1,-9999.00,2015/01/19 21:52:00,2015,01,19,21,52,00,America/New_York
Clear,0,0,0,0,0,0,0.0,16.1,-9999.00,2015/01/19 22:52:00,2015,01,19,22,52,00,America/New_York
Clear,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/01/19 23:52:00,2015,01,19,23,52,00,America/New_York
Clear,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/01/20 00:52:00,2015,01,20,00,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/01/20 01:52:00,2015,01,20,01,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/01/20 02:52:00,2015,01,20,02,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/01/20 03:52:00,2015,01,20,03,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.7,16.1,-9999.00,2015/01/20 04:52:00,2015,01,20,04,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.7,16.1,-9999.00,2015/01/20 05:52:00,2015,01,20,05,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.8,16.1,-9999.00,2015/01/20 06:52:00,2015,01,20,06,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.2,16.1,-9999.00,2015/01/20 07:52:00,2015,01,20,07,52,00,America/New_York
Clear,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/01/20 08:52:00,2015,01,20,08,52,00,America/New_York
Clear,0,0,0,0,0,0,0.0,16.1,-9999.00,2015/01/20 09:52:00,2015,01,20,09,52,00,America/New_York
Clear,0,0,0,0,0,0,1.1,16.1,-9999.00,2015/01/20 10:52:00,2015,01,20,10,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,16.1,-9999.00,2015/01/20 11:52:00,2015,01,20,11,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/01/20 12:52:00,2015,01,20,12,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/01/20 13:52:00,2015,01,20,13,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/01/20 14:52:00,2015,01,20,14,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,16.1,-9999.00,2015/01/20 15:52:00,2015,01,20,15,52,00,America/New_York
Clear,0,0,0,0,0,0,1.1,16.1,-9999.00,2015/01/20 16:52:00,2015,01,20,16,52,00,America/New_York
Clear,0,0,0,0,0,0,0.6,16.1,-9999.00,2015/01/20 17:52:00,2015,01,20,17,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/01/20 18:52:00,2015,01,20,18,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/01/20 19:52:00,2015,01,20,19,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/01/20 20:52:00,2015,01,20,20,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,-1.7,16.1,-9999.00,2015/01/20 21:52:00,2015,01,20,21,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,-2.2,16.1,-9999.00,2015/01/20 22:52:00,2015,01,20,22,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.8,16.1,-9999.00,2015/01/20 23:52:00,2015,01,20,23,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,-3.3,16.1,-9999.00,2015/01/21 00:52:00,2015,01,21,00,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,-3.3,16.1,-9999.00,2015/01/21 01:52:00,2015,01,21,01,52,00,America/New_York
Overcast,0,0,0,0,0,0,-3.3,16.1,-9999.00,2015/01/21 02:52:00,2015,01,21,02,52,00,America/New_York
Clear,0,0,0,0,0,0,-4.4,16.1,-9999.00,2015/01/21 03:52:00,2015,01,21,03,52,00,America/New_York
Clear,0,0,0,0,0,0,-5.0,16.1,-9999.00,2015/01/21 04:52:00,2015,01,21,04,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.7,16.1,-9999.00,2015/01/21 05:52:00,2015,01,21,05,52,00,America/New_York
Clear,0,0,0,0,0,0,-7.2,16.1,-9999.00,2015/01/21 06:52:00,2015,01,21,06,52,00,America/New_York
Clear,0,0,0,0,0,0,-6.1,16.1,-9999.00,2015/01/21 07:52:00,2015,01,21,07,52,00,America/New_York
Clear,0,0,0,0,0,0,-3.9,16.1,-9999.00,2015/01/21 08:52:00,2015,01,21,08,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.2,16.1,-9999.00,2015/01/21 09:52:00,2015,01,21,09,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/01/21 10:52:00,2015,01,21,10,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,-9999.00,2015/01/21 11:52:00,2015,01,21,11,52,00,America/New_York
Clear,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/01/21 12:52:00,2015,01,21,12,52,00,America/New_York
Clear,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/01/21 13:52:00,2015,01,21,13,52,00,America/New_York
Clear,0,0,0,0,0,0,0.0,16.1,-9999.00,2015/01/21 14:52:00,2015,01,21,14,52,00,America/New_York
Clear,0,0,0,0,0,0,-0.6,16.1,-9999.00,2015/01/21 15:52:00,2015,01,21,15,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,-1.7,16.1,-9999.00,2015/01/21 16:52:00,2015,01,21,16,52,00,America/New_York
Clear,0,0,0,0,0,0,-3.3,16.1,-9999.00,2015/01/21 17:52:00,2015,01,21,17,52,00,America/New_York
