"did","overload","charge","overdischarge_voltage","charging","load_on","battery_overload","battery_full_voltage","pv_voltage","battery_temperature","battery_full","over_discharge","charge_current","load_current","load_short","battery_voltage","date"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 17:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 18:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 18:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 18:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 19:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 19:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 19:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 20:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 20:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 20:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 21:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 21:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 21:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 22:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 22:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 22:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 23:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 23:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Dec 17 2014 23:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 00:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 00:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 00:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 01:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 01:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 01:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 02:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 02:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 02:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 03:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 03:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 03:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 04:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 04:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 04:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 05:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 05:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 05:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 06:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 06:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 06:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 07:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 07:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 07:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 08:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 08:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Dec 18 2014 08:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.934","1","1","0","14.882000000000001","14.879999999999999","9","0","0","2.576","0.8699999999999999","0","12.452","Thu Dec 18 2014 09:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.949473684210526","1","1","0","14.859473684210526","18.907368421052634","10.052631578947368","0","0","4.105789473684211","0.7242105263157895","0","12.733157894736843","Thu Dec 18 2014 09:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.978947368421052","1","1","0","14.803157894736838","18.265263157894736","13.210526315789474","0","0","5.626842105263156","0.6578947368421052","0","12.914736842105265","Thu Dec 18 2014 09:40:00 GMT-0500 (EST)"
tidbase4,"0","null","11.010000000000003","1","1","0","14.73947368421053","18.478421052631585","16.68421052631579","0","0","6.123157894736842","0.68","0","12.994736842105263","Thu Dec 18 2014 10:00:00 GMT-0500 (EST)"
tidbase4,"0","null","11.03157894736842","1","1","0","14.692105263157899","18.075789473684214","19.36842105263158","0","0","6.427368421052633","0.7878947368421053","0","13.093157894736844","Thu Dec 18 2014 10:20:00 GMT-0500 (EST)"
tidbase4,"0","null","11.053684210526317","1","1","0","14.65157894736842","17.82578947368421","21.68421052631579","0","0","6.555263157894737","0.7305263157894736","0","13.16842105263158","Thu Dec 18 2014 10:40:00 GMT-0500 (EST)"
tidbase4,"0","null","11.06947368421053","1","1","0","14.621578947368427","18.14157894736842","23.526315789473685","0","0","6.206842105263159","0.7642105263157893","0","13.16157894736842","Thu Dec 18 2014 11:00:00 GMT-0500 (EST)"
tidbase4,"0","null","11.075263157894739","1","1","0","14.609473684210531","18.120526315789476","24","0","0","5.0336842105263155","0.6842105263157893","0","13.04263157894737","Thu Dec 18 2014 11:20:00 GMT-0500 (EST)"
tidbase4,"0","null","11.07578947368421","1","1","0","14.613157894736844","18.141578947368423","23.736842105263158","0","0","3.7052631578947373","0.6415789473684209","0","12.852631578947369","Thu Dec 18 2014 11:40:00 GMT-0500 (EST)"
tidbase4,"0","null","11.053684210526319","1","1","0","14.648947368421055","17.773157894736844","22","0","0","4.4447368421052635","0.816842105263158","0","13.021052631578947","Thu Dec 18 2014 12:00:00 GMT-0500 (EST)"
tidbase4,"0","null","11.05","1","1","0","14.659999999999998","17.14421052631579","21.157894736842106","0","0","3.8289473684210527","0.7357894736842105","0","12.95578947368421","Thu Dec 18 2014 12:20:00 GMT-0500 (EST)"
tidbase4,"0","null","11.042105263157895","1","1","0","14.671052631578945","18.49421052631579","20.68421052631579","0","0","2.641578947368421","0.801578947368421","0","12.781578947368422","Thu Dec 18 2014 12:40:00 GMT-0500 (EST)"
tidbase4,"0","null","11.03736842105263","1","1","0","14.68578947368421","18.660000000000004","19.63157894736842","0","0","3.245263157894737","0.6410526315789472","0","12.865263157894736","Thu Dec 18 2014 13:00:00 GMT-0500 (EST)"
tidbase4,"0","null","11.031578947368422","1","1","0","14.690000000000001","18.28105263157895","19.57894736842105","0","0","3.4763157894736842","0.7905263157894737","0","12.943684210526314","Thu Dec 18 2014 13:20:00 GMT-0500 (EST)"
tidbase4,"0","null","11.03","1","1","0","14.695789473684206","19.038947368421056","19.31578947368421","0","0","2.9652631578947366","0.8305263157894736","0","12.841052631578949","Thu Dec 18 2014 13:40:00 GMT-0500 (EST)"
tidbase4,"0","null","11.026315789473685","1","1","0","14.706315789473685","18.952105263157893","18.68421052631579","0","0","1.573684210526316","0.7826315789473685","0","12.633157894736842","Thu Dec 18 2014 14:00:00 GMT-0500 (EST)"
tidbase4,"0","null","11.008947368421053","1","1","0","14.73842105263158","18.42315789473684","16.94736842105263","0","0","0.4542105263157895","0.7778947368421053","0","12.297368421052632","Thu Dec 18 2014 14:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.995263157894735","1","1","0","14.768947368421056","16.53894736842105","15.052631578947368","0","0","0.301578947368421","0.6931578947368421","0","12.242631578947368","Thu Dec 18 2014 14:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.978947368421052","1","1","0","14.797894736842107","15.246842105263157","13.631578947368421","0","0","0.2378947368421053","0.8389473684210527","0","12.194210526315786","Thu Dec 18 2014 15:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.973157894736843","1","1","0","14.815263157894737","13.96263157894737","12.631578947368421","0","0","0.20421052631578954","0.7257894736842104","0","12.193684210526317","Thu Dec 18 2014 15:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.969473684210525","1","1","0","14.823684210526315","16.649473684210527","12","0","0","0.0468421052631579","0.6473684210526316","0","12.165789473684208","Thu Dec 18 2014 15:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.96421052631579","1","1","0","14.828421052631583","14.833684210526318","11.894736842105264","0","0","0.008947368421052631","0.7326315789473685","0","12.15421052631579","Thu Dec 18 2014 16:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.957894736842105","0.05263157894736842","1","0","14.845263157894736","6.437368421052633","10.894736842105264","0","0","0","0.68","0","12.132631578947368","Thu Dec 18 2014 16:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.950526315789473","0","1","0","14.858947368421058","0.30000000000000016","10","0","0","0","0.7310526315789473","0","12.109473684210522","Thu Dec 18 2014 16:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.946842105263157","0","1","0","14.865263157894736","0.1552631578947368","9.68421052631579","0","0","0","0.7047368421052634","0","12.108947368421049","Thu Dec 18 2014 17:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.939473684210526","0","1","0","14.880526315789472","0.16315789473684206","9","0","0","0","0.7278947368421054","0","12.098947368421051","Thu Dec 18 2014 17:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.934210526315791","0","1","0","14.889999999999999","0.1552631578947368","8.473684210526315","0","0","0","0.748421052631579","0","12.088421052631581","Thu Dec 18 2014 17:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.928421052631581","0","1","0","14.900526315789474","0.1526315789473684","8","0","0","0","0.8205263157894735","0","12.074736842105267","Thu Dec 18 2014 18:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.916666666666664","0","1","0","14.917222222222218","0.1421052631578947","7.052631578947368","0","0","0","0.82","0","12.069473684210529","Thu Dec 18 2014 18:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.915789473684208","0","1","0","14.926842105263159","0.15789473684210523","6.421052631578948","0","0","0","0.755263157894737","0","12.058947368421054","Thu Dec 18 2014 18:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.911052631578945","0","1","0","14.931578947368424","0.1472222222222222","6","0","0","0","0.7363157894736844","0","12.050526315789472","Thu Dec 18 2014 19:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.912631578947366","0","1","0","14.93368421052632","0.14999999999999997","6","0","0","0","0.7242105263157895","0","12.042105263157891","Thu Dec 18 2014 19:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.909999999999998","0","1","0","14.93263157894737","0.14999999999999997","6","0","0","0","0.7738888888888888","0","12.03","Thu Dec 18 2014 19:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.913684210526313","0","1","0","14.93368421052632","0.1473684210526315","6","0","0","0","0.6778947368421053","0","12.02526315789474","Thu Dec 18 2014 20:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.912105263157894","0","1","0","14.933684210526316","0.14736842105263154","6","0","0","0","0.7178947368421053","0","12.020000000000003","Thu Dec 18 2014 20:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.90421052631579","0","1","0","14.940526315789475","0.1552631578947368","5.842105263157895","0","0","0","0.9289473684210525","0","12.01684210526316","Thu Dec 18 2014 20:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.902105263157898","0","1","0","14.950526315789467","0.14999999999999997","5","0","0","0","0.7294736842105263","0","12.012105263157897","Thu Dec 18 2014 21:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.901578947368423","0","1","0","14.951052631578944","0.14736842105263154","5","0","0","0","0.7705263157894737","0","12.000000000000004","Thu Dec 18 2014 21:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.903684210526317","0","1","0","14.950526315789467","0.14999999999999997","5","0","0","0","0.7031578947368421","0","11.987894736842108","Thu Dec 18 2014 21:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.90263157894737","0","1","0","14.951578947368418","0.14999999999999997","5","0","0","0","0.7300000000000002","0","11.981052631578947","Thu Dec 18 2014 22:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.900526315789474","0","1","0","14.955789473684211","0.15","4.7368421052631575","0","0","0","0.7289473684210527","0","11.96894736842105","Thu Dec 18 2014 22:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.89315789473684","0","1","0","14.970526315789476","0.14999999999999997","4","0","0","0","0.7389473684210528","0","11.958421052631575","Thu Dec 18 2014 22:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.891578947368417","0","1","0","14.970526315789476","0.1526315789473684","4","0","0","0","0.7578947368421052","0","11.951052631578944","Thu Dec 18 2014 23:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.892105263157893","0","1","0","14.970000000000004","0.14736842105263154","4","0","0","0","0.7389473684210527","0","11.937368421052634","Thu Dec 18 2014 23:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.896842105263161","0","1","0","14.969473684210527","0.14210526315789473","4","0","0","0","0.6694736842105263","0","11.936315789473687","Thu Dec 18 2014 23:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.891052631578944","0","1","0","14.97105263157895","0.1552631578947368","4","0","0","0","0.7968421052631577","0","11.93105263157895","Fri Dec 19 2014 00:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.890526315789472","0","1","0","14.97105263157895","0.14736842105263154","4","0","0","0","0.8042105263157895","0","11.927894736842108","Fri Dec 19 2014 00:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.89","0","1","0","14.971578947368423","0.15789473684210523","4","0","0","0","0.7952631578947367","0","11.91842105263158","Fri Dec 19 2014 00:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.890526315789472","0","1","0","14.971578947368423","0.13947368421052628","4","0","0","0","0.7989473684210527","0","11.899999999999999","Fri Dec 19 2014 01:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.892631578947364","0","1","0","14.97","0.14736842105263154","4","0","0","0","0.7389473684210526","0","11.901578947368417","Fri Dec 19 2014 01:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.892631578947368","0","1","0","14.96947368421053","0.14473684210526314","4","0","0","0","0.7273684210526316","0","11.882631578947365","Fri Dec 19 2014 01:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.892105263157891","0","1","0","14.969473684210527","0.1526315789473684","4","0","0","0","0.7399999999999999","0","11.873684210526317","Fri Dec 19 2014 02:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.888421052631577","0","1","0","14.976842105263158","0.15","3.6842105263157894","0","0","0","0.8852631578947369","0","11.858947368421054","Fri Dec 19 2014 02:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.890526315789474","0","1","0","14.97105263157895","0.14736842105263154","4","0","0","0","0.8015789473684208","0","11.850526315789475","Fri Dec 19 2014 02:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.892105263157895","0","1","0","14.970526315789476","0.1526315789473684","4","0","0","0","0.7521052631578948","0","11.843157894736843","Fri Dec 19 2014 03:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.891578947368421","0","1","0","14.96947368421053","0.15263157894736837","4","0","0","0","0.7347368421052632","0","11.84105263157895","Fri Dec 19 2014 03:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.891052631578944","0","1","0","14.970526315789476","0.14999999999999997","4","0","0","0","0.7878947368421052","0","11.838947368421055","Fri Dec 19 2014 03:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.89052631578947","0","1","0","14.97105263157895","0.1552631578947368","4","0","0","0","0.8368421052631579","0","11.833684210526316","Fri Dec 19 2014 04:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.887894736842103","0","1","0","14.97263157894737","0.1421052631578947","4","0","0","0","0.8942105263157893","0","11.818947368421052","Fri Dec 19 2014 04:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.891052631578944","0","1","0","14.971578947368423","0.14473684210526314","4","0","0","0","0.8078947368421051","0","11.817894736842101","Fri Dec 19 2014 04:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.892105263157893","0","1","0","14.969473684210524","0.1552631578947368","4","0","0","0","0.7615","0","11.804500000000003","Fri Dec 19 2014 05:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.894736842105264","0","1","0","14.965263157894736","0.14499999999999996","4.2631578947368425","0","0","0","0.788421052631579","0","11.787368421052635","Fri Dec 19 2014 05:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.901000000000002","0","1","0","14.951999999999998","0.14999999999999997","5","0","0","0","0.7784210526315787","0","11.780000000000005","Fri Dec 19 2014 05:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.900000000000002","0","1","0","14.951578947368418","0.14999999999999997","5","0","0","0","0.7994736842105263","0","11.768421052631581","Fri Dec 19 2014 06:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.899473684210529","0","1","0","14.951578947368414","1.0342105263157897","5","0","0","0","0.8342105263157894","0","11.762631578947369","Fri Dec 19 2014 06:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.901578947368423","0.3157894736842105","1","0","14.951578947368418","10.256315789473685","5","0","0","0.002105263157894737","0.7584210526315789","0","11.75421052631579","Fri Dec 19 2014 06:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.903684210526315","1","1","0","14.946315789473681","14.69421052631579","5.315789473684211","0","0","0.026842105263157896","0.8415789473684212","0","11.766315789473685","Fri Dec 19 2014 07:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.911578947368419","1","1","0","14.932105263157897","16.304736842105264","6","0","0","0.09157894736842107","0.7284210526315787","0","11.768421052631583","Fri Dec 19 2014 07:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.915263157894733","1","1","0","14.92631578947368","16.91526315789474","6.473684210526316","0","0","0.17526315789473684","0.803157894736842","0","11.767368421052634","Fri Dec 19 2014 07:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.920526315789472","1","1","0","14.918947368421051","14.736315789473684","7","0","0","0.2831578947368421","0.7689473684210527","0","11.780000000000001","Fri Dec 19 2014 08:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.92","1","1","0","14.91631578947368","13.381052631578948","7.105263157894737","0","0","0.45789473684210524","0.8436842105263158","0","11.793157894736844","Fri Dec 19 2014 08:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.93263157894737","1","1","0","14.897368421052633","13.170526315789473","8","0","0","0.5647368421052632","0.7042105263157895","0","11.819473684210525","Fri Dec 19 2014 08:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.933684210526316","1","1","0","14.89421052631579","14.615263157894736","8.157894736842104","0","0","0.8378947368421052","0.7331578947368421","0","11.83842105263158","Fri Dec 19 2014 09:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.939999999999998","1","1","0","14.880526315789472","16.170526315789473","9","0","0","0.7336842105263158","0.7521052631578947","0","11.861052631578946","Fri Dec 19 2014 09:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.93894736842105","1","1","0","14.881052631578944","16.736315789473686","9","0","0","0.6647368421052632","0.8336842105263158","0","11.835789473684212","Fri Dec 19 2014 09:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.942105263157892","1","1","0","14.87315789473684","17.931052631578943","9.31578947368421","0","0","0.633684210526316","0.8257894736842105","0","11.80842105263158","Fri Dec 19 2014 10:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.949473684210524","1","1","0","14.861052631578952","18.470526315789478","9.947368421052632","0","0","0.5789473684210527","0.7489473684210526","0","11.8","Fri Dec 19 2014 10:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.947894736842102","1","1","0","14.861578947368427","18.66526315789474","10","0","0","0.7415789473684209","0.791578947368421","0","11.825789473684212","Fri Dec 19 2014 10:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.948421052631575","1","1","0","14.861578947368427","17.757368421052632","10","0","0","0.5584210526315789","0.7921052631578948","0","11.819473684210529","Fri Dec 19 2014 11:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.945789473684208","1","1","0","14.862631578947374","18.515263157894736","9.947368421052632","0","0","0.5515789473684211","0.8352631578947369","0","11.797368421052633","Fri Dec 19 2014 11:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.94894736842105","1","1","0","14.861052631578954","18.049473684210533","10","0","0","0.5705263157894737","0.7589473684210527","0","11.786842105263158","Fri Dec 19 2014 11:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.94421052631579","1","1","0","14.867894736842105","17.333684210526318","9.578947368421053","0","0","0.38999999999999996","0.8378947368421054","0","11.74157894736842","Fri Dec 19 2014 12:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.938947368421053","1","1","0","14.879999999999999","17.394210526315792","9","0","0","0.39894736842105266","0.8173684210526316","0","11.764210526315791","Fri Dec 19 2014 12:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.937894736842104","1","1","0","14.880526315789474","15.233684210526315","9","0","0","0.3510526315789474","0.763157894736842","0","11.761052631578949","Fri Dec 19 2014 12:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.937894736842104","1","1","0","14.881578947368418","15.983684210526315","9","0","0","0.3489473684210527","0.8721052631578949","0","11.711578947368423","Fri Dec 19 2014 13:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.937894736842106","1","1","0","14.882105263157891","16.79157894736842","9","0","0","0.3284210526315789","0.8321052631578948","0","11.717894736842105","Fri Dec 19 2014 13:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.936315789473683","1","1","0","14.882631578947365","16.836315789473684","9","0","0","0.431578947368421","0.8542105263157896","0","11.726315789473686","Fri Dec 19 2014 13:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.938947368421049","1","1","0","14.881052631578944","16.07315789473684","9","0","0","0.4415789473684212","0.7784210526315789","0","11.727894736842108","Fri Dec 19 2014 14:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.940526315789471","1","1","0","14.879473684210526","15.370526315789474","9","0","0","0.3063157894736842","0.7578947368421054","0","11.743157894736845","Fri Dec 19 2014 14:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.938947368421049","1","1","0","14.881578947368418","14.896842105263156","9","0","0","0.28789473684210515","0.8321052631578947","0","11.711052631578948","Fri Dec 19 2014 14:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.937368421052632","1","1","0","14.882105263157891","16.74157894736842","9","0","0","0.26631578947368423","0.8442105263157894","0","11.709999999999999","Fri Dec 19 2014 15:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.939473684210526","1","1","0","14.879999999999999","15.957368421052628","9","0","0","0.1321052631578947","0.7573684210526315","0","11.676842105263159","Fri Dec 19 2014 15:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.940526315789473","1","1","0","14.879999999999999","14.299473684210525","9","0","0","0.05789473684210528","0.7631578947368419","0","11.656842105263157","Fri Dec 19 2014 15:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.933684210526316","1","1","0","14.891578947368421","13.80736842105263","8.473684210526315","0","0","0.011578947368421053","0.8215789473684213","0","11.63894736842105","Fri Dec 19 2014 16:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.924210526315786","0.10526315789473684","1","0","14.911052631578945","6.9294736842105245","7.368421052631579","0","0","0.0005263157894736842","0.7321052631578947","0","11.626315789473685","Fri Dec 19 2014 16:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.907368421052631","0","1","0","14.935263157894738","0.30263157894736864","6","0","0","0","0.8610526315789473","0","11.610526315789471","Fri Dec 19 2014 16:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.911578947368419","0","1","0","14.93263157894737","0.14473684210526314","6","0","0","0","0.7373684210526317","0","11.589999999999998","Fri Dec 19 2014 17:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.907894736842104","0","1","0","14.933684210526316","0.14473684210526314","6","0","0","0","0.8694736842105261","0","11.573157894736838","Fri Dec 19 2014 17:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.902105263157898","0","1","0","14.94631578947368","0.14999999999999997","5.421052631578948","0","0","0","0.8399999999999997","0","11.569473684210525","Fri Dec 19 2014 17:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.897368421052633","0","1","0","14.952631578947363","0.1421052631578947","5","0","0","0","0.8842105263157896","0","11.5521052631579","Fri Dec 19 2014 18:00:00 GMT-0500 (EST)"
tidbase4,"0","null","10.903684210526318","0","1","0","14.950526315789471","0.1526315789473684","5","0","0","0","0.7247368421052632","0","11.532105263157893","Fri Dec 19 2014 18:20:00 GMT-0500 (EST)"
tidbase4,"0","null","10.900000000000002","0","1","0","14.951052631578944","0.1473684210526315","5","0","0","0","0.8078947368421051","0","11.500000000000005","Fri Dec 19 2014 18:40:00 GMT-0500 (EST)"
tidbase4,"0","null","10.901250000000003","0","1","0","14.951249999999996","0.15624999999999997","5","0","0","0","0.8043750000000001","0","11.392499999999998","Fri Dec 19 2014 19:00:00 GMT-0500 (EST)"
