"conds","fog","hail","rain","snow","thunder","tornado","temp","vis","date","year","month","day","hour","minute","second","tzname"
Clear,0,0,0,0,0,0,2.2,16.1,2014/12/02 04:52:00,2014,12,02,04,52,00,America/New_York
Clear,0,0,0,0,0,0,1.7,16.1,2014/12/02 05:52:00,2014,12,02,05,52,00,America/New_York
Clear,0,0,0,0,0,0,1.1,16.1,2014/12/02 06:52:00,2014,12,02,06,52,00,America/New_York
Overcast,0,0,0,0,0,0,1.7,16.1,2014/12/02 07:52:00,2014,12,02,07,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.9,16.1,2014/12/02 08:52:00,2014,12,02,08,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,16.1,2014/12/02 09:52:00,2014,12,02,09,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,16.1,2014/12/02 10:52:00,2014,12,02,10,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,16.1,2014/12/02 11:52:00,2014,12,02,11,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,16.1,2014/12/02 12:52:00,2014,12,02,12,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,16.1,2014/12/02 13:52:00,2014,12,02,13,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,16.1,2014/12/02 14:52:00,2014,12,02,14,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,16.1,2014/12/02 15:15:00,2014,12,02,15,15,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,16.1,2014/12/02 15:26:00,2014,12,02,15,26,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,16.1,2014/12/02 15:52:00,2014,12,02,15,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.2,16.1,2014/12/02 16:52:00,2014,12,02,16,52,00,America/New_York
Light Snow,0,0,0,1,0,0,2.8,14.5,2014/12/02 17:52:00,2014,12,02,17,52,00,America/New_York
Light Snow,0,0,0,1,0,0,1.7,9.7,2014/12/02 18:52:00,2014,12,02,18,52,00,America/New_York
Light Rain,0,0,1,0,0,0,2.2,11.3,2014/12/02 19:29:00,2014,12,02,19,29,00,America/New_York
Light Rain,0,0,1,0,0,0,2.2,16.1,2014/12/02 19:37:00,2014,12,02,19,37,00,America/New_York
Light Rain,0,0,1,0,0,0,2.2,16.1,2014/12/02 19:52:00,2014,12,02,19,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.3,14.5,2014/12/02 20:52:00,2014,12,02,20,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.3,8.0,2014/12/02 21:52:00,2014,12,02,21,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.9,9.7,2014/12/02 22:13:00,2014,12,02,22,13,00,America/New_York
Overcast,0,0,0,0,0,0,4.4,9.7,2014/12/02 22:52:00,2014,12,02,22,52,00,America/New_York
Overcast,0,0,0,0,0,0,5.0,11.3,2014/12/02 23:52:00,2014,12,02,23,52,00,America/New_York
Light Rain,0,0,1,0,0,0,6.1,8.0,2014/12/03 00:52:00,2014,12,03,00,52,00,America/New_York
Light Rain,0,0,1,0,0,0,7.2,11.3,2014/12/03 01:52:00,2014,12,03,01,52,00,America/New_York
Overcast,0,0,0,0,0,0,7.8,9.7,2014/12/03 02:09:00,2014,12,03,02,09,00,America/New_York
Overcast,0,0,0,0,0,0,8.9,9.7,2014/12/03 02:52:00,2014,12,03,02,52,00,America/New_York
Light Rain,0,0,1,0,0,0,9.4,12.9,2014/12/03 03:24:00,2014,12,03,03,24,00,America/New_York
Light Rain,0,0,1,0,0,0,10.0,8.0,2014/12/03 03:52:00,2014,12,03,03,52,00,America/New_York
Overcast,0,0,0,0,0,0,11.0,9.7,2014/12/03 04:47:00,2014,12,03,04,47,00,America/New_York
Overcast,0,0,0,0,0,0,10.6,8.0,2014/12/03 04:52:00,2014,12,03,04,52,00,America/New_York
Overcast,0,0,0,0,0,0,10.6,4.0,2014/12/03 05:14:00,2014,12,03,05,14,00,America/New_York
Overcast,0,0,0,0,0,0,10.0,2.0,2014/12/03 05:25:00,2014,12,03,05,25,00,America/New_York
Overcast,0,0,0,0,0,0,10.6,1.2,2014/12/03 05:37:00,2014,12,03,05,37,00,America/New_York
Light Rain,0,0,1,0,0,0,10.6,2.0,2014/12/03 05:52:00,2014,12,03,05,52,00,America/New_York
Overcast,0,0,0,0,0,0,11.1,4.0,2014/12/03 06:19:00,2014,12,03,06,19,00,America/New_York
Overcast,0,0,0,0,0,0,10.6,2.4,2014/12/03 06:37:00,2014,12,03,06,37,00,America/New_York
Overcast,0,0,0,0,0,0,11.1,3.2,2014/12/03 06:52:00,2014,12,03,06,52,00,America/New_York
Overcast,0,0,0,0,0,0,8.3,1.2,2014/12/03 07:06:00,2014,12,03,07,06,00,America/New_York
Fog,1,0,0,0,0,0,7.8,0.4,2014/12/03 07:31:00,2014,12,03,07,31,00,America/New_York
Fog,1,0,0,0,0,0,7.8,0.8,2014/12/03 07:42:00,2014,12,03,07,42,00,America/New_York
Fog,1,0,0,0,0,0,7.2,0.8,2014/12/03 07:52:00,2014,12,03,07,52,00,America/New_York
Overcast,0,0,0,0,0,0,7.8,2.8,2014/12/03 08:20:00,2014,12,03,08,20,00,America/New_York
Overcast,0,0,0,0,0,0,7.8,4.8,2014/12/03 08:24:00,2014,12,03,08,24,00,America/New_York
Overcast,0,0,0,0,0,0,8.3,11.3,2014/12/03 08:52:00,2014,12,03,08,52,00,America/New_York
Overcast,0,0,0,0,0,0,8.9,12.9,2014/12/03 09:52:00,2014,12,03,09,52,00,America/New_York
Overcast,0,0,0,0,0,0,9.4,16.1,2014/12/03 10:23:00,2014,12,03,10,23,00,America/New_York
Overcast,0,0,0,0,0,0,10.0,16.1,2014/12/03 10:52:00,2014,12,03,10,52,00,America/New_York
Overcast,0,0,0,0,0,0,10.6,16.1,2014/12/03 11:52:00,2014,12,03,11,52,00,America/New_York
Overcast,0,0,0,0,0,0,11.1,16.1,2014/12/03 12:52:00,2014,12,03,12,52,00,America/New_York
Overcast,0,0,0,0,0,0,11.1,16.1,2014/12/03 13:52:00,2014,12,03,13,52,00,America/New_York
Light Rain,0,0,1,0,0,0,11.1,16.1,2014/12/03 14:52:00,2014,12,03,14,52,00,America/New_York
Overcast,0,0,0,0,0,0,11.1,16.1,2014/12/03 15:52:00,2014,12,03,15,52,00,America/New_York
Light Rain,0,0,1,0,0,0,11.1,16.1,2014/12/03 16:16:00,2014,12,03,16,16,00,America/New_York
Light Rain,0,0,1,0,0,0,11.1,16.1,2014/12/03 16:52:00,2014,12,03,16,52,00,America/New_York
Light Rain,0,0,1,0,0,0,11.1,12.9,2014/12/03 17:00:00,2014,12,03,17,00,00,America/New_York
Light Rain,0,0,1,0,0,0,11.1,11.3,2014/12/03 17:52:00,2014,12,03,17,52,00,America/New_York
Overcast,0,0,0,0,0,0,10.6,16.1,2014/12/03 18:52:00,2014,12,03,18,52,00,America/New_York
Overcast,0,0,0,0,0,0,10.0,16.1,2014/12/03 19:18:00,2014,12,03,19,18,00,America/New_York
Overcast,0,0,0,0,0,0,9.0,16.1,2014/12/03 19:48:00,2014,12,03,19,48,00,America/New_York
Overcast,0,0,0,0,0,0,9.4,16.1,2014/12/03 19:52:00,2014,12,03,19,52,00,America/New_York
Overcast,0,0,0,0,0,0,8.9,16.1,2014/12/03 20:52:00,2014,12,03,20,52,00,America/New_York
Overcast,0,0,0,0,0,0,8.3,16.1,2014/12/03 21:07:00,2014,12,03,21,07,00,America/New_York
Clear,0,0,0,0,0,0,7.2,16.1,2014/12/03 21:52:00,2014,12,03,21,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,6.1,16.1,2014/12/03 22:52:00,2014,12,03,22,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,16.1,2014/12/03 23:52:00,2014,12,03,23,52,00,America/New_York
Clear,0,0,0,0,0,0,3.9,16.1,2014/12/04 00:52:00,2014,12,04,00,52,00,America/New_York
Clear,0,0,0,0,0,0,3.3,16.1,2014/12/04 01:52:00,2014,12,04,01,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,16.1,2014/12/04 02:52:00,2014,12,04,02,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,16.1,2014/12/04 03:52:00,2014,12,04,03,52,00,America/New_York
Clear,0,0,0,0,0,0,1.1,16.1,2014/12/04 04:52:00,2014,12,04,04,52,00,America/New_York
Clear,0,0,0,0,0,0,0.6,16.1,2014/12/04 05:52:00,2014,12,04,05,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,2014/12/04 06:52:00,2014,12,04,06,52,00,America/New_York
Clear,0,0,0,0,0,0,0.6,16.1,2014/12/04 07:52:00,2014,12,04,07,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,16.1,2014/12/04 08:52:00,2014,12,04,08,52,00,America/New_York
Clear,0,0,0,0,0,0,4.4,16.1,2014/12/04 09:52:00,2014,12,04,09,52,00,America/New_York
Clear,0,0,0,0,0,0,5.6,16.1,2014/12/04 10:52:00,2014,12,04,10,52,00,America/New_York
Clear,0,0,0,0,0,0,6.1,16.1,2014/12/04 11:52:00,2014,12,04,11,52,00,America/New_York
Clear,0,0,0,0,0,0,6.1,16.1,2014/12/04 12:52:00,2014,12,04,12,52,00,America/New_York
Clear,0,0,0,0,0,0,6.1,16.1,2014/12/04 13:52:00,2014,12,04,13,52,00,America/New_York
Clear,0,0,0,0,0,0,6.1,16.1,2014/12/04 14:52:00,2014,12,04,14,52,00,America/New_York
Clear,0,0,0,0,0,0,4.4,16.1,2014/12/04 15:52:00,2014,12,04,15,52,00,America/New_York
Clear,0,0,0,0,0,0,1.1,16.1,2014/12/04 16:52:00,2014,12,04,16,52,00,America/New_York
Clear,0,0,0,0,0,0,-0.6,16.1,2014/12/04 17:52:00,2014,12,04,17,52,00,America/New_York
Clear,0,0,0,0,0,0,1.1,16.1,2014/12/04 18:52:00,2014,12,04,18,52,00,America/New_York
Clear,0,0,0,0,0,0,0.0,16.1,2014/12/04 19:52:00,2014,12,04,19,52,00,America/New_York
Clear,0,0,0,0,0,0,-0.6,16.1,2014/12/04 20:52:00,2014,12,04,20,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,2014/12/04 21:52:00,2014,12,04,21,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.7,16.1,2014/12/04 22:52:00,2014,12,04,22,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.8,16.1,2014/12/04 23:52:00,2014,12,04,23,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.8,16.1,2014/12/05 00:52:00,2014,12,05,00,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.2,16.1,2014/12/05 01:52:00,2014,12,05,01,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.8,16.1,2014/12/05 02:52:00,2014,12,05,02,52,00,America/New_York
Clear,0,0,0,0,0,0,-3.3,16.1,2014/12/05 03:52:00,2014,12,05,03,52,00,America/New_York
Clear,0,0,0,0,0,0,-3.3,16.1,2014/12/05 04:52:00,2014,12,05,04,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.2,16.1,2014/12/05 05:52:00,2014,12,05,05,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.2,16.1,2014/12/05 06:52:00,2014,12,05,06,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,2014/12/05 07:52:00,2014,12,05,07,52,00,America/New_York
Clear,0,0,0,0,0,0,1.1,16.1,2014/12/05 08:52:00,2014,12,05,08,52,00,America/New_York
Clear,0,0,0,0,0,0,3.9,16.1,2014/12/05 09:52:00,2014,12,05,09,52,00,America/New_York
Clear,0,0,0,0,0,0,4.4,16.1,2014/12/05 10:52:00,2014,12,05,10,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,5.0,16.1,2014/12/05 11:52:00,2014,12,05,11,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,5.0,16.1,2014/12/05 12:52:00,2014,12,05,12,52,00,America/New_York
Overcast,0,0,0,0,0,0,5.0,16.1,2014/12/05 13:52:00,2014,12,05,13,52,00,America/New_York
Overcast,0,0,0,0,0,0,5.0,16.1,2014/12/05 14:52:00,2014,12,05,14,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,4.4,16.1,2014/12/05 15:52:00,2014,12,05,15,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,3.9,16.1,2014/12/05 16:52:00,2014,12,05,16,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,3.9,16.1,2014/12/05 17:52:00,2014,12,05,17,52,00,America/New_York
Overcast,0,0,0,0,0,0,4.4,16.1,2014/12/05 18:52:00,2014,12,05,18,52,00,America/New_York
Overcast,0,0,0,0,0,0,5.0,16.1,2014/12/05 19:52:00,2014,12,05,19,52,00,America/New_York
Overcast,0,0,0,0,0,0,5.0,16.1,2014/12/05 20:52:00,2014,12,05,20,52,00,America/New_York
Overcast,0,0,0,0,0,0,4.4,16.1,2014/12/05 21:52:00,2014,12,05,21,52,00,America/New_York
Light Rain,0,0,1,0,0,0,5.0,16.1,2014/12/05 22:52:00,2014,12,05,22,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.9,14.5,2014/12/05 23:52:00,2014,12,05,23,52,00,America/New_York
Light Rain,0,0,1,0,0,0,4.4,6.4,2014/12/06 00:52:00,2014,12,06,00,52,00,America/New_York
Light Rain,0,0,1,0,0,0,4.4,4.8,2014/12/06 01:02:00,2014,12,06,01,02,00,America/New_York
Light Rain,0,0,1,0,0,0,5.0,4.8,2014/12/06 01:16:00,2014,12,06,01,16,00,America/New_York
Light Rain,0,0,1,0,0,0,5.6,9.7,2014/12/06 01:43:00,2014,12,06,01,43,00,America/New_York
Light Rain,0,0,1,0,0,0,5.6,9.7,2014/12/06 01:52:00,2014,12,06,01,52,00,America/New_York
Overcast,0,0,0,0,0,0,6.1,16.1,2014/12/06 02:52:00,2014,12,06,02,52,00,America/New_York
Light Rain,0,0,1,0,0,0,7.2,4.8,2014/12/06 03:52:00,2014,12,06,03,52,00,America/New_York
Light Rain,0,0,1,0,0,0,8.3,4.8,2014/12/06 04:52:00,2014,12,06,04,52,00,America/New_York
Light Rain,0,0,1,0,0,0,9.4,11.3,2014/12/06 05:52:00,2014,12,06,05,52,00,America/New_York
Overcast,0,0,0,0,0,0,9.4,12.9,2014/12/06 06:27:00,2014,12,06,06,27,00,America/New_York
Overcast,0,0,0,0,0,0,9.4,16.1,2014/12/06 06:52:00,2014,12,06,06,52,00,America/New_York
Overcast,0,0,0,0,0,0,9.4,16.1,2014/12/06 06:59:00,2014,12,06,06,59,00,America/New_York
Light Rain,0,0,1,0,0,0,9.4,16.1,2014/12/06 07:52:00,2014,12,06,07,52,00,America/New_York
Overcast,0,0,0,0,0,0,8.9,16.1,2014/12/06 08:40:00,2014,12,06,08,40,00,America/New_York
Overcast,0,0,0,0,0,0,8.9,16.1,2014/12/06 08:52:00,2014,12,06,08,52,00,America/New_York
Light Rain,0,0,1,0,0,0,8.9,8.0,2014/12/06 09:05:00,2014,12,06,09,05,00,America/New_York
Light Rain,0,0,1,0,0,0,8.9,8.0,2014/12/06 09:08:00,2014,12,06,09,08,00,America/New_York
Light Rain,0,0,1,0,0,0,8.9,6.4,2014/12/06 09:52:00,2014,12,06,09,52,00,America/New_York
Light Rain,0,0,1,0,0,0,8.3,12.9,2014/12/06 10:52:00,2014,12,06,10,52,00,America/New_York
Light Rain,0,0,1,0,0,0,8.3,9.7,2014/12/06 11:00:00,2014,12,06,11,00,00,America/New_York
Light Rain,0,0,1,0,0,0,8.3,16.1,2014/12/06 11:27:00,2014,12,06,11,27,00,America/New_York
Light Rain,0,0,1,0,0,0,8.3,8.0,2014/12/06 11:52:00,2014,12,06,11,52,00,America/New_York
Light Rain,0,0,1,0,0,0,8.3,12.9,2014/12/06 12:32:00,2014,12,06,12,32,00,America/New_York
Light Rain,0,0,1,0,0,0,8.3,16.1,2014/12/06 12:52:00,2014,12,06,12,52,00,America/New_York
Overcast,0,0,0,0,0,0,8.3,16.1,2014/12/06 13:00:00,2014,12,06,13,00,00,America/New_York
Light Rain,0,0,1,0,0,0,8.3,11.3,2014/12/06 13:52:00,2014,12,06,13,52,00,America/New_York
Light Rain,0,0,1,0,0,0,8.3,12.9,2014/12/06 14:52:00,2014,12,06,14,52,00,America/New_York
Light Rain,0,0,1,0,0,0,7.8,8.0,2014/12/06 15:14:00,2014,12,06,15,14,00,America/New_York
Light Rain,0,0,1,0,0,0,7.8,4.0,2014/12/06 15:32:00,2014,12,06,15,32,00,America/New_York
Light Rain,0,0,1,0,0,0,7.8,4.8,2014/12/06 15:41:00,2014,12,06,15,41,00,America/New_York
Light Rain,0,0,1,0,0,0,7.8,6.4,2014/12/06 15:52:00,2014,12,06,15,52,00,America/New_York
Light Rain,0,0,1,0,0,0,7.8,9.7,2014/12/06 16:36:00,2014,12,06,16,36,00,America/New_York
Light Rain,0,0,1,0,0,0,7.8,11.3,2014/12/06 16:52:00,2014,12,06,16,52,00,America/New_York
Light Rain,0,0,1,0,0,0,7.8,9.7,2014/12/06 17:06:00,2014,12,06,17,06,00,America/New_York
Light Rain,0,0,1,0,0,0,7.8,9.7,2014/12/06 17:22:00,2014,12,06,17,22,00,America/New_York
Light Rain,0,0,1,0,0,0,6.7,8.0,2014/12/06 17:52:00,2014,12,06,17,52,00,America/New_York
Light Rain,0,0,1,0,0,0,6.7,4.8,2014/12/06 18:41:00,2014,12,06,18,41,00,America/New_York
Light Rain,0,0,1,0,0,0,7.0,8.0,2014/12/06 18:49:00,2014,12,06,18,49,00,America/New_York
Light Rain,0,0,1,0,0,0,6.7,8.0,2014/12/06 18:52:00,2014,12,06,18,52,00,America/New_York
Light Rain,0,0,1,0,0,0,6.1,11.3,2014/12/06 18:59:00,2014,12,06,18,59,00,America/New_York
Rain,0,0,1,0,0,0,6.1,6.4,2014/12/06 19:13:00,2014,12,06,19,13,00,America/New_York
Light Rain,0,0,1,0,0,0,5.6,12.9,2014/12/06 19:28:00,2014,12,06,19,28,00,America/New_York
Rain,0,0,1,0,0,0,5.6,9.7,2014/12/06 19:36:00,2014,12,06,19,36,00,America/New_York
Light Rain,0,0,1,0,0,0,5.6,11.3,2014/12/06 19:52:00,2014,12,06,19,52,00,America/New_York
Light Rain,0,0,1,0,0,0,5.0,11.3,2014/12/06 20:02:00,2014,12,06,20,02,00,America/New_York
Rain,0,0,1,0,0,0,5.0,8.0,2014/12/06 20:52:00,2014,12,06,20,52,00,America/New_York
Rain,0,0,1,0,0,0,4.4,6.4,2014/12/06 21:52:00,2014,12,06,21,52,00,America/New_York
Rain,0,0,1,0,0,0,3.9,9.7,2014/12/06 22:52:00,2014,12,06,22,52,00,America/New_York
Rain,0,0,1,0,0,0,4.4,9.7,2014/12/06 23:52:00,2014,12,06,23,52,00,America/New_York
Light Rain,0,0,1,0,0,0,5.0,14.5,2014/12/07 00:52:00,2014,12,07,00,52,00,America/New_York
Rain,0,0,1,0,0,0,4.4,12.9,2014/12/07 01:52:00,2014,12,07,01,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.9,12.9,2014/12/07 02:52:00,2014,12,07,02,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.9,9.7,2014/12/07 03:29:00,2014,12,07,03,29,00,America/New_York
Light Rain,0,0,1,0,0,0,4.4,14.5,2014/12/07 03:45:00,2014,12,07,03,45,00,America/New_York
Light Rain,0,0,1,0,0,0,4.4,16.1,2014/12/07 03:52:00,2014,12,07,03,52,00,America/New_York
Overcast,0,0,0,0,0,0,4.4,16.1,2014/12/07 04:39:00,2014,12,07,04,39,00,America/New_York
Overcast,0,0,0,0,0,0,3.9,16.1,2014/12/07 04:52:00,2014,12,07,04,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,3.3,16.1,2014/12/07 05:52:00,2014,12,07,05,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,3.0,16.1,2014/12/07 06:49:00,2014,12,07,06,49,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,3.3,16.1,2014/12/07 06:52:00,2014,12,07,06,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,16.1,2014/12/07 07:52:00,2014,12,07,07,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,2.8,16.1,2014/12/07 08:52:00,2014,12,07,08,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,3.0,16.1,2014/12/07 09:48:00,2014,12,07,09,48,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,2.8,16.1,2014/12/07 09:52:00,2014,12,07,09,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,2.8,16.1,2014/12/07 10:24:00,2014,12,07,10,24,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,2.8,16.1,2014/12/07 10:42:00,2014,12,07,10,42,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,2.8,16.1,2014/12/07 10:52:00,2014,12,07,10,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,16.1,2014/12/07 11:52:00,2014,12,07,11,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,2.8,16.1,2014/12/07 12:52:00,2014,12,07,12,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,16.1,2014/12/07 13:52:00,2014,12,07,13,52,00,America/New_York
Clear,0,0,0,0,0,0,1.1,16.1,2014/12/07 14:52:00,2014,12,07,14,52,00,America/New_York
Clear,0,0,0,0,0,0,1.1,16.1,2014/12/07 15:52:00,2014,12,07,15,52,00,America/New_York
Clear,0,0,0,0,0,0,0.6,16.1,2014/12/07 16:52:00,2014,12,07,16,52,00,America/New_York
Clear,0,0,0,0,0,0,0.0,16.1,2014/12/07 17:52:00,2014,12,07,17,52,00,America/New_York
Clear,0,0,0,0,0,0,-0.6,16.1,2014/12/07 18:52:00,2014,12,07,18,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,2014/12/07 19:52:00,2014,12,07,19,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,2014/12/07 20:52:00,2014,12,07,20,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,-2.2,16.1,2014/12/07 21:52:00,2014,12,07,21,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,-2.2,16.1,2014/12/07 22:05:00,2014,12,07,22,05,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,-2.2,16.1,2014/12/07 22:29:00,2014,12,07,22,29,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,16.1,2014/12/07 22:52:00,2014,12,07,22,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,16.1,2014/12/07 22:59:00,2014,12,07,22,59,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,16.1,2014/12/07 23:07:00,2014,12,07,23,07,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,-2.2,16.1,2014/12/07 23:16:00,2014,12,07,23,16,00,America/New_York
Overcast,0,0,0,0,0,0,-2.0,16.1,2014/12/07 23:49:00,2014,12,07,23,49,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,16.1,2014/12/07 23:52:00,2014,12,07,23,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,16.1,2014/12/08 00:52:00,2014,12,08,00,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,16.1,2014/12/08 01:52:00,2014,12,08,01,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,16.1,2014/12/08 02:52:00,2014,12,08,02,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,16.1,2014/12/08 03:52:00,2014,12,08,03,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.8,16.1,2014/12/08 04:52:00,2014,12,08,04,52,00,America/New_York
Overcast,0,0,0,0,0,0,-2.2,16.1,2014/12/08 05:52:00,2014,12,08,05,52,00,America/New_York
Overcast,0,0,0,0,0,0,-1.7,16.1,2014/12/08 06:52:00,2014,12,08,06,52,00,America/New_York
Overcast,0,0,0,0,0,0,-1.7,16.1,2014/12/08 07:52:00,2014,12,08,07,52,00,America/New_York
Overcast,0,0,0,0,0,0,-1.1,16.1,2014/12/08 08:52:00,2014,12,08,08,52,00,America/New_York
Overcast,0,0,0,0,0,0,-0.6,16.1,2014/12/08 09:52:00,2014,12,08,09,52,00,America/New_York
Overcast,0,0,0,0,0,0,0.6,16.1,2014/12/08 10:52:00,2014,12,08,10,52,00,America/New_York
