"conds","fog","hail","rain","snow","thunder","tornado","temp","vis","date","year","month","day","hour","minute","second","tzname"
Clear,0,0,0,0,0,0,2.8,16.1,2014/11/07 22:52:00,2014,11,07,22,52,00,America/New_York
Clear,0,0,0,0,0,0,1.7,16.1,2014/11/07 23:52:00,2014,11,07,23,52,00,America/New_York
Clear,0,0,0,0,0,0,0.6,16.1,2014/11/08 00:52:00,2014,11,08,00,52,00,America/New_York
Clear,0,0,0,0,0,0,1.7,16.1,2014/11/08 01:52:00,2014,11,08,01,52,00,America/New_York
Clear,0,0,0,0,0,0,0.6,16.1,2014/11/08 02:52:00,2014,11,08,02,52,00,America/New_York
Clear,0,0,0,0,0,0,-0.6,16.1,2014/11/08 03:52:00,2014,11,08,03,52,00,America/New_York
Clear,0,0,0,0,0,0,0.6,16.1,2014/11/08 04:52:00,2014,11,08,04,52,00,America/New_York
Clear,0,0,0,0,0,0,0.0,16.1,2014/11/08 05:52:00,2014,11,08,05,52,00,America/New_York
Clear,0,0,0,0,0,0,0.0,16.1,2014/11/08 06:52:00,2014,11,08,06,52,00,America/New_York
Clear,0,0,0,0,0,0,1.7,16.1,2014/11/08 07:52:00,2014,11,08,07,52,00,America/New_York
Clear,0,0,0,0,0,0,3.3,16.1,2014/11/08 08:52:00,2014,11,08,08,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,16.1,2014/11/08 09:52:00,2014,11,08,09,52,00,America/New_York
Clear,0,0,0,0,0,0,5.6,16.1,2014/11/08 10:52:00,2014,11,08,10,52,00,America/New_York
Clear,0,0,0,0,0,0,6.7,16.1,2014/11/08 11:52:00,2014,11,08,11,52,00,America/New_York
Clear,0,0,0,0,0,0,7.8,16.1,2014/11/08 12:52:00,2014,11,08,12,52,00,America/New_York
Clear,0,0,0,0,0,0,8.3,16.1,2014/11/08 13:52:00,2014,11,08,13,52,00,America/New_York
Clear,0,0,0,0,0,0,7.8,16.1,2014/11/08 14:52:00,2014,11,08,14,52,00,America/New_York
Clear,0,0,0,0,0,0,6.7,16.1,2014/11/08 15:52:00,2014,11,08,15,52,00,America/New_York
Clear,0,0,0,0,0,0,5.6,16.1,2014/11/08 16:52:00,2014,11,08,16,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,16.1,2014/11/08 17:52:00,2014,11,08,17,52,00,America/New_York
Clear,0,0,0,0,0,0,4.4,16.1,2014/11/08 18:52:00,2014,11,08,18,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,16.1,2014/11/08 19:52:00,2014,11,08,19,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,16.1,2014/11/08 20:52:00,2014,11,08,20,52,00,America/New_York
Clear,0,0,0,0,0,0,3.3,16.1,2014/11/08 21:52:00,2014,11,08,21,52,00,America/New_York
Clear,0,0,0,0,0,0,3.9,16.1,2014/11/08 22:52:00,2014,11,08,22,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,2.2,16.1,2014/11/08 23:52:00,2014,11,08,23,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,1.7,16.1,2014/11/09 00:52:00,2014,11,09,00,52,00,America/New_York
Clear,0,0,0,0,0,0,4.4,16.1,2014/11/09 01:52:00,2014,11,09,01,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,5.6,16.1,2014/11/09 02:52:00,2014,11,09,02,52,00,America/New_York
Overcast,0,0,0,0,0,0,6.1,16.1,2014/11/09 03:52:00,2014,11,09,03,52,00,America/New_York
Clear,0,0,0,0,0,0,6.7,16.1,2014/11/09 04:52:00,2014,11,09,04,52,00,America/New_York
Overcast,0,0,0,0,0,0,7.2,16.1,2014/11/09 05:52:00,2014,11,09,05,52,00,America/New_York
Overcast,0,0,0,0,0,0,7.8,16.1,2014/11/09 06:52:00,2014,11,09,06,52,00,America/New_York
Overcast,0,0,0,0,0,0,8.3,16.1,2014/11/09 07:52:00,2014,11,09,07,52,00,America/New_York
Overcast,0,0,0,0,0,0,9.4,16.1,2014/11/09 08:52:00,2014,11,09,08,52,00,America/New_York
Overcast,0,0,0,0,0,0,11.1,16.1,2014/11/09 09:52:00,2014,11,09,09,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,12.8,16.1,2014/11/09 10:52:00,2014,11,09,10,52,00,America/New_York
Clear,0,0,0,0,0,0,13.3,16.1,2014/11/09 11:52:00,2014,11,09,11,52,00,America/New_York
Clear,0,0,0,0,0,0,13.3,16.1,2014/11/09 12:52:00,2014,11,09,12,52,00,America/New_York
Clear,0,0,0,0,0,0,13.3,16.1,2014/11/09 13:52:00,2014,11,09,13,52,00,America/New_York
Clear,0,0,0,0,0,0,12.8,16.1,2014/11/09 14:52:00,2014,11,09,14,52,00,America/New_York
Clear,0,0,0,0,0,0,11.7,16.1,2014/11/09 15:52:00,2014,11,09,15,52,00,America/New_York
Clear,0,0,0,0,0,0,7.8,16.1,2014/11/09 16:52:00,2014,11,09,16,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,16.1,2014/11/09 17:52:00,2014,11,09,17,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,16.1,2014/11/09 18:52:00,2014,11,09,18,52,00,America/New_York
Clear,0,0,0,0,0,0,3.3,16.1,2014/11/09 19:52:00,2014,11,09,19,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,12.9,2014/11/09 20:52:00,2014,11,09,20,52,00,America/New_York
Clear,0,0,0,0,0,0,1.7,11.3,2014/11/09 21:52:00,2014,11,09,21,52,00,America/New_York
Clear,0,0,0,0,0,0,1.7,9.7,2014/11/09 22:52:00,2014,11,09,22,52,00,America/New_York
Clear,0,0,0,0,0,0,1.1,9.7,2014/11/09 23:52:00,2014,11,09,23,52,00,America/New_York
Clear,0,0,0,0,0,0,0.0,14.5,2014/11/10 00:52:00,2014,11,10,00,52,00,America/New_York
Clear,0,0,0,0,0,0,-0.6,11.3,2014/11/10 01:52:00,2014,11,10,01,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,11.3,2014/11/10 02:52:00,2014,11,10,02,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,14.5,2014/11/10 03:52:00,2014,11,10,03,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.7,16.1,2014/11/10 04:52:00,2014,11,10,04,52,00,America/New_York
Clear,0,0,0,0,0,0,-2.2,14.5,2014/11/10 05:52:00,2014,11,10,05,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.7,12.9,2014/11/10 06:52:00,2014,11,10,06,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,16.1,2014/11/10 07:52:00,2014,11,10,07,52,00,America/New_York
Clear,0,0,0,0,0,0,7.2,16.1,2014/11/10 08:52:00,2014,11,10,08,52,00,America/New_York
Clear,0,0,0,0,0,0,11.1,16.1,2014/11/10 09:52:00,2014,11,10,09,52,00,America/New_York
Clear,0,0,0,0,0,0,12.8,16.1,2014/11/10 10:52:00,2014,11,10,10,52,00,America/New_York
Clear,0,0,0,0,0,0,13.3,16.1,2014/11/10 11:52:00,2014,11,10,11,52,00,America/New_York
Clear,0,0,0,0,0,0,14.4,16.1,2014/11/10 12:52:00,2014,11,10,12,52,00,America/New_York
Clear,0,0,0,0,0,0,15.0,16.1,2014/11/10 13:52:00,2014,11,10,13,52,00,America/New_York
Clear,0,0,0,0,0,0,13.9,16.1,2014/11/10 14:52:00,2014,11,10,14,52,00,America/New_York
Clear,0,0,0,0,0,0,12.8,16.1,2014/11/10 15:52:00,2014,11,10,15,52,00,America/New_York
Clear,0,0,0,0,0,0,10.0,16.1,2014/11/10 16:52:00,2014,11,10,16,52,00,America/New_York
Clear,0,0,0,0,0,0,8.9,16.1,2014/11/10 17:52:00,2014,11,10,17,52,00,America/New_York
Clear,0,0,0,0,0,0,6.7,16.1,2014/11/10 18:52:00,2014,11,10,18,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,16.1,2014/11/10 19:52:00,2014,11,10,19,52,00,America/New_York
Clear,0,0,0,0,0,0,3.9,16.1,2014/11/10 20:52:00,2014,11,10,20,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,9.7,2014/11/10 21:52:00,2014,11,10,21,52,00,America/New_York
Clear,0,0,0,0,0,0,3.3,8.0,2014/11/10 22:52:00,2014,11,10,22,52,00,America/New_York
Clear,0,0,0,0,0,0,7.2,16.1,2014/11/10 23:52:00,2014,11,10,23,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,14.5,2014/11/11 00:52:00,2014,11,11,00,52,00,America/New_York
Clear,0,0,0,0,0,0,4.4,2.8,2014/11/11 01:17:00,2014,11,11,01,17,00,America/New_York
Clear,0,0,0,0,0,0,3.3,1.2,2014/11/11 01:27:00,2014,11,11,01,27,00,America/New_York
Clear,0,0,0,0,0,0,4.0,3.2,2014/11/11 01:48:00,2014,11,11,01,48,00,America/New_York
Clear,0,0,0,0,0,0,3.9,2.0,2014/11/11 01:52:00,2014,11,11,01,52,00,America/New_York
Fog,1,0,0,0,0,0,3.3,0.8,2014/11/11 02:03:00,2014,11,11,02,03,00,America/New_York
Clear,0,0,0,0,0,0,2.8,4.0,2014/11/11 02:14:00,2014,11,11,02,14,00,America/New_York
Clear,0,0,0,0,0,0,3.3,1.2,2014/11/11 02:27:00,2014,11,11,02,27,00,America/New_York
Fog,1,0,0,0,0,0,2.8,0.4,2014/11/11 02:43:00,2014,11,11,02,43,00,America/New_York
Fog,1,0,0,0,0,0,2.8,0.4,2014/11/11 02:52:00,2014,11,11,02,52,00,America/New_York
Clear,0,0,0,0,0,0,3.3,1.2,2014/11/11 03:06:00,2014,11,11,03,06,00,America/New_York
Clear,0,0,0,0,0,0,2.2,3.2,2014/11/11 03:12:00,2014,11,11,03,12,00,America/New_York
Clear,0,0,0,0,0,0,2.8,8.0,2014/11/11 03:19:00,2014,11,11,03,19,00,America/New_York
Clear,0,0,0,0,0,0,4.4,16.1,2014/11/11 03:52:00,2014,11,11,03,52,00,America/New_York
Clear,0,0,0,0,0,0,6.1,16.1,2014/11/11 04:52:00,2014,11,11,04,52,00,America/New_York
Clear,0,0,0,0,0,0,6.1,14.5,2014/11/11 05:52:00,2014,11,11,05,52,00,America/New_York
Clear,0,0,0,0,0,0,4.4,2.4,2014/11/11 06:37:00,2014,11,11,06,37,00,America/New_York
Fog,1,0,0,0,0,0,4.4,0.4,2014/11/11 06:41:00,2014,11,11,06,41,00,America/New_York
Fog,1,0,0,0,0,0,4.4,0.4,2014/11/11 06:52:00,2014,11,11,06,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,1.6,2014/11/11 07:16:00,2014,11,11,07,16,00,America/New_York
Clear,0,0,0,0,0,0,6.1,4.8,2014/11/11 07:20:00,2014,11,11,07,20,00,America/New_York
Clear,0,0,0,0,0,0,8.3,16.1,2014/11/11 07:52:00,2014,11,11,07,52,00,America/New_York
Clear,0,0,0,0,0,0,11.1,16.1,2014/11/11 08:52:00,2014,11,11,08,52,00,America/New_York
Clear,0,0,0,0,0,0,13.3,16.1,2014/11/11 09:52:00,2014,11,11,09,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,13.9,16.1,2014/11/11 10:35:00,2014,11,11,10,35,00,America/New_York
Overcast,0,0,0,0,0,0,13.9,16.1,2014/11/11 10:52:00,2014,11,11,10,52,00,America/New_York
Overcast,0,0,0,0,0,0,15.0,16.1,2014/11/11 11:52:00,2014,11,11,11,52,00,America/New_York
Overcast,0,0,0,0,0,0,15.6,16.1,2014/11/11 12:52:00,2014,11,11,12,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,16.1,16.1,2014/11/11 13:17:00,2014,11,11,13,17,00,America/New_York
Clear,0,0,0,0,0,0,16.1,16.1,2014/11/11 13:52:00,2014,11,11,13,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,15.0,16.1,2014/11/11 14:52:00,2014,11,11,14,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,15.0,16.1,2014/11/11 14:59:00,2014,11,11,14,59,00,America/New_York
Overcast,0,0,0,0,0,0,15.0,16.1,2014/11/11 15:27:00,2014,11,11,15,27,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,14.4,16.1,2014/11/11 15:52:00,2014,11,11,15,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,11.7,16.1,2014/11/11 16:52:00,2014,11,11,16,52,00,America/New_York
Clear,0,0,0,0,0,0,12.2,16.1,2014/11/11 17:52:00,2014,11,11,17,52,00,America/New_York
Clear,0,0,0,0,0,0,9.4,2.4,2014/11/11 18:36:00,2014,11,11,18,36,00,America/New_York
Mist,0,0,0,0,0,0,10.0,1.2,2014/11/11 18:40:00,2014,11,11,18,40,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,8.0,2.0,2014/11/11 18:48:00,2014,11,11,18,48,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,8.3,4.8,2014/11/11 18:52:00,2014,11,11,18,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,8.3,2.4,2014/11/11 18:54:00,2014,11,11,18,54,00,America/New_York
Mist,0,0,0,0,0,0,8.9,1.2,2014/11/11 18:59:00,2014,11,11,18,59,00,America/New_York
Fog,1,0,0,0,0,0,8.3,0.4,2014/11/11 19:15:00,2014,11,11,19,15,00,America/New_York
Mist,0,0,0,0,0,0,7.8,1.6,2014/11/11 19:22:00,2014,11,11,19,22,00,America/New_York
Fog,1,0,0,0,0,0,7.8,0.4,2014/11/11 19:30:00,2014,11,11,19,30,00,America/New_York
Overcast,0,0,0,0,0,0,7.8,1.2,2014/11/11 19:44:00,2014,11,11,19,44,00,America/New_York
Overcast,0,0,0,0,0,0,7.0,1.6,2014/11/11 19:46:00,2014,11,11,19,46,00,America/New_York
Overcast,0,0,0,0,0,0,7.8,4.8,2014/11/11 19:52:00,2014,11,11,19,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,8.3,2.8,2014/11/11 20:30:00,2014,11,11,20,30,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,7.8,2.4,2014/11/11 20:37:00,2014,11,11,20,37,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,7.8,1.2,2014/11/11 20:42:00,2014,11,11,20,42,00,America/New_York
Fog,1,0,0,0,0,0,8.0,0.8,2014/11/11 20:47:00,2014,11,11,20,47,00,America/New_York
Fog,1,0,0,0,0,0,7.8,0.8,2014/11/11 20:52:00,2014,11,11,20,52,00,America/New_York
Fog,1,0,0,0,0,0,6.7,0.4,2014/11/11 21:05:00,2014,11,11,21,05,00,America/New_York
Mist,0,0,0,0,0,0,6.7,1.2,2014/11/11 21:24:00,2014,11,11,21,24,00,America/New_York
Overcast,0,0,0,0,0,0,7.2,3.2,2014/11/11 21:27:00,2014,11,11,21,27,00,America/New_York
Mist,0,0,0,0,0,0,6.7,1.2,2014/11/11 21:39:00,2014,11,11,21,39,00,America/New_York
Fog,1,0,0,0,0,0,7.0,0.4,2014/11/11 21:48:00,2014,11,11,21,48,00,America/New_York
Fog,1,0,0,0,0,0,7.2,0.4,2014/11/11 21:52:00,2014,11,11,21,52,00,America/New_York
Fog,1,0,0,0,0,0,5.6,0.4,2014/11/11 22:09:00,2014,11,11,22,09,00,America/New_York
Fog,1,0,0,0,0,0,6.1,0.4,2014/11/11 22:52:00,2014,11,11,22,52,00,America/New_York
Fog,1,0,0,0,0,0,6.1,0.4,2014/11/11 23:21:00,2014,11,11,23,21,00,America/New_York
Fog,1,0,0,0,0,0,6.7,0.8,2014/11/11 23:52:00,2014,11,11,23,52,00,America/New_York
Fog,1,0,0,0,0,0,6.7,0.4,2014/11/12 00:00:00,2014,11,12,00,00,00,America/New_York
Fog,1,0,0,0,0,0,7.2,0.4,2014/11/12 00:52:00,2014,11,12,00,52,00,America/New_York
Fog,1,0,0,0,0,0,6.7,0.4,2014/11/12 01:52:00,2014,11,12,01,52,00,America/New_York
Fog,1,0,0,0,0,0,7.8,0.4,2014/11/12 02:52:00,2014,11,12,02,52,00,America/New_York
Fog,1,0,0,0,0,0,7.8,0.4,2014/11/12 03:52:00,2014,11,12,03,52,00,America/New_York
Overcast,0,0,0,0,0,0,7.8,1.2,2014/11/12 04:02:00,2014,11,12,04,02,00,America/New_York
Overcast,0,0,0,0,0,0,7.8,2.8,2014/11/12 04:09:00,2014,11,12,04,09,00,America/New_York
Fog,1,0,0,0,0,0,7.8,0.4,2014/11/12 04:21:00,2014,11,12,04,21,00,America/New_York
Fog,1,0,0,0,0,0,8.3,0.4,2014/11/12 04:52:00,2014,11,12,04,52,00,America/New_York
Fog,1,0,0,0,0,0,8.3,0.4,2014/11/12 05:52:00,2014,11,12,05,52,00,America/New_York
Fog,1,0,0,0,0,0,8.3,0.4,2014/11/12 06:52:00,2014,11,12,06,52,00,America/New_York
Fog,1,0,0,0,0,0,8.9,0.4,2014/11/12 07:52:00,2014,11,12,07,52,00,America/New_York
Fog,1,0,0,0,0,0,11.1,0.4,2014/11/12 08:52:00,2014,11,12,08,52,00,America/New_York
Fog,1,0,0,0,0,0,11.7,0.4,2014/11/12 09:52:00,2014,11,12,09,52,00,America/New_York
Fog,1,0,0,0,0,0,11.7,0.8,2014/11/12 10:03:00,2014,11,12,10,03,00,America/New_York
Fog,1,0,0,0,0,0,11.7,0.4,2014/11/12 10:19:00,2014,11,12,10,19,00,America/New_York
Fog,1,0,0,0,0,0,11.7,0.4,2014/11/12 10:52:00,2014,11,12,10,52,00,America/New_York
Fog,1,0,0,0,0,0,11.7,0.8,2014/11/12 11:36:00,2014,11,12,11,36,00,America/New_York
Overcast,0,0,0,0,0,0,11.7,2.0,2014/11/12 11:52:00,2014,11,12,11,52,00,America/New_York
Overcast,0,0,0,0,0,0,11.7,4.8,2014/11/12 12:01:00,2014,11,12,12,01,00,America/New_York
Overcast,0,0,0,0,0,0,13.9,11.3,2014/11/12 12:52:00,2014,11,12,12,52,00,America/New_York
Overcast,0,0,0,0,0,0,14.4,6.4,2014/11/12 13:52:00,2014,11,12,13,52,00,America/New_York
Overcast,0,0,0,0,0,0,15.0,16.1,2014/11/12 14:45:00,2014,11,12,14,45,00,America/New_York
Overcast,0,0,0,0,0,0,15.0,16.1,2014/11/12 14:52:00,2014,11,12,14,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,14.0,16.1,2014/11/12 15:47:00,2014,11,12,15,47,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,14.4,16.1,2014/11/12 15:52:00,2014,11,12,15,52,00,America/New_York
Clear,0,0,0,0,0,0,12.2,2.8,2014/11/12 16:42:00,2014,11,12,16,42,00,America/New_York
Clear,0,0,0,0,0,0,12.2,1.6,2014/11/12 16:52:00,2014,11,12,16,52,00,America/New_York
Fog,1,0,0,0,0,0,11.1,0.8,2014/11/12 16:57:00,2014,11,12,16,57,00,America/New_York
Fog,1,0,0,0,0,0,11.1,0.4,2014/11/12 17:00:00,2014,11,12,17,00,00,America/New_York
Fog,1,0,0,0,0,0,10.6,0.4,2014/11/12 17:52:00,2014,11,12,17,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,10.0,1.2,2014/11/12 18:35:00,2014,11,12,18,35,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,12.0,3.2,2014/11/12 18:49:00,2014,11,12,18,49,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,12.0,4.8,2014/11/12 18:50:00,2014,11,12,18,50,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,11.7,6.4,2014/11/12 18:52:00,2014,11,12,18,52,00,America/New_York
Overcast,0,0,0,0,0,0,12.8,16.1,2014/11/12 19:52:00,2014,11,12,19,52,00,America/New_York
Overcast,0,0,0,0,0,0,12.2,16.1,2014/11/12 20:52:00,2014,11,12,20,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,10.6,16.1,2014/11/12 21:52:00,2014,11,12,21,52,00,America/New_York
Clear,0,0,0,0,0,0,8.3,16.1,2014/11/12 22:52:00,2014,11,12,22,52,00,America/New_York
Clear,0,0,0,0,0,0,6.7,16.1,2014/11/12 23:52:00,2014,11,12,23,52,00,America/New_York
Clear,0,0,0,0,0,0,6.1,16.1,2014/11/13 00:52:00,2014,11,13,00,52,00,America/New_York
Clear,0,0,0,0,0,0,5.0,16.1,2014/11/13 01:52:00,2014,11,13,01,52,00,America/New_York
Clear,0,0,0,0,0,0,3.9,16.1,2014/11/13 02:52:00,2014,11,13,02,52,00,America/New_York
Clear,0,0,0,0,0,0,3.3,16.1,2014/11/13 03:52:00,2014,11,13,03,52,00,America/New_York
Clear,0,0,0,0,0,0,2.2,16.1,2014/11/13 04:52:00,2014,11,13,04,52,00,America/New_York
Clear,0,0,0,0,0,0,0.6,16.1,2014/11/13 05:52:00,2014,11,13,05,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.1,16.1,2014/11/13 06:52:00,2014,11,13,06,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,16.1,2014/11/13 07:52:00,2014,11,13,07,52,00,America/New_York
Clear,0,0,0,0,0,0,5.6,16.1,2014/11/13 08:52:00,2014,11,13,08,52,00,America/New_York
Clear,0,0,0,0,0,0,7.2,16.1,2014/11/13 09:52:00,2014,11,13,09,52,00,America/New_York
Clear,0,0,0,0,0,0,8.9,16.1,2014/11/13 10:52:00,2014,11,13,10,52,00,America/New_York
Clear,0,0,0,0,0,0,10.0,16.1,2014/11/13 11:52:00,2014,11,13,11,52,00,America/New_York
Clear,0,0,0,0,0,0,9.4,16.1,2014/11/13 12:52:00,2014,11,13,12,52,00,America/New_York
Clear,0,0,0,0,0,0,10.0,16.1,2014/11/13 13:52:00,2014,11,13,13,52,00,America/New_York
Clear,0,0,0,0,0,0,8.3,16.1,2014/11/13 14:52:00,2014,11,13,14,52,00,America/New_York
Overcast,0,0,0,0,0,0,7.2,16.1,2014/11/13 15:52:00,2014,11,13,15,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,5.6,16.1,2014/11/13 16:52:00,2014,11,13,16,52,00,America/New_York
Overcast,0,0,0,0,0,0,6.1,16.1,2014/11/13 17:52:00,2014,11,13,17,52,00,America/New_York
Overcast,0,0,0,0,0,0,6.7,16.1,2014/11/13 18:52:00,2014,11,13,18,52,00,America/New_York
Overcast,0,0,0,0,0,0,6.7,16.1,2014/11/13 19:52:00,2014,11,13,19,52,00,America/New_York
Overcast,0,0,0,0,0,0,6.1,16.1,2014/11/13 20:52:00,2014,11,13,20,52,00,America/New_York
Light Rain,0,0,1,0,0,0,6.7,16.1,2014/11/13 21:52:00,2014,11,13,21,52,00,America/New_York
Overcast,0,0,0,0,0,0,6.1,16.1,2014/11/13 22:52:00,2014,11,13,22,52,00,America/New_York
Light Rain,0,0,1,0,0,0,4.4,16.1,2014/11/13 23:52:00,2014,11,13,23,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.3,12.9,2014/11/14 00:42:00,2014,11,14,00,42,00,America/New_York
Light Rain,0,0,1,0,0,0,3.3,11.3,2014/11/14 00:52:00,2014,11,14,00,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.3,12.9,2014/11/14 01:05:00,2014,11,14,01,05,00,America/New_York
Rain,0,0,1,0,0,0,3.0,8.0,2014/11/14 01:47:00,2014,11,14,01,47,00,America/New_York
Rain,0,0,1,0,0,0,2.2,8.0,2014/11/14 01:52:00,2014,11,14,01,52,00,America/New_York
Rain,0,0,1,0,0,0,2.2,8.0,2014/11/14 02:01:00,2014,11,14,02,01,00,America/New_York
Light Rain,0,0,1,0,0,0,1.7,9.7,2014/11/14 02:35:00,2014,11,14,02,35,00,America/New_York
Light Snow,0,0,0,1,0,0,1.1,4.8,2014/11/14 02:52:00,2014,11,14,02,52,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,3.2,2014/11/14 03:02:00,2014,11,14,03,02,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,2.8,2014/11/14 03:05:00,2014,11,14,03,05,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,2.0,2014/11/14 03:12:00,2014,11,14,03,12,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,1.6,2014/11/14 03:23:00,2014,11,14,03,23,00,America/New_York
Light Snow,0,0,0,1,0,0,0.0,1.2,2014/11/14 03:30:00,2014,11,14,03,30,00,America/New_York
Light Snow,0,0,0,1,0,0,0.0,1.2,2014/11/14 03:41:00,2014,11,14,03,41,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,1.2,2014/11/14 03:52:00,2014,11,14,03,52,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,1.6,2014/11/14 04:02:00,2014,11,14,04,02,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,3.2,2014/11/14 04:45:00,2014,11,14,04,45,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,3.2,2014/11/14 04:52:00,2014,11,14,04,52,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,2.8,2014/11/14 05:24:00,2014,11,14,05,24,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,3.2,2014/11/14 05:34:00,2014,11,14,05,34,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,4.8,2014/11/14 05:52:00,2014,11,14,05,52,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,4.8,2014/11/14 06:02:00,2014,11,14,06,02,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,8.0,2014/11/14 06:52:00,2014,11,14,06,52,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,4.0,2014/11/14 07:09:00,2014,11,14,07,09,00,America/New_York
Light Snow,0,0,0,1,0,0,0.6,6.4,2014/11/14 07:16:00,2014,11,14,07,16,00,America/New_York
Overcast,0,0,0,0,0,0,0.6,16.1,2014/11/14 07:52:00,2014,11,14,07,52,00,America/New_York
Overcast,0,0,0,0,0,0,1.1,12.9,2014/11/14 08:52:00,2014,11,14,08,52,00,America/New_York
Overcast,0,0,0,0,0,0,1.1,14.5,2014/11/14 09:13:00,2014,11,14,09,13,00,America/New_York
Overcast,0,0,0,0,0,0,1.7,16.1,2014/11/14 09:28:00,2014,11,14,09,28,00,America/New_York
Overcast,0,0,0,0,0,0,1.7,16.1,2014/11/14 09:52:00,2014,11,14,09,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,16.1,2014/11/14 10:52:00,2014,11,14,10,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,5.6,16.1,2014/11/14 11:52:00,2014,11,14,11,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,6.7,16.1,2014/11/14 12:52:00,2014,11,14,12,52,00,America/New_York
Overcast,0,0,0,0,0,0,5.0,16.1,2014/11/14 13:52:00,2014,11,14,13,52,00,America/New_York
Overcast,0,0,0,0,0,0,5.6,16.1,2014/11/14 14:52:00,2014,11,14,14,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,4.4,16.1,2014/11/14 15:52:00,2014,11,14,15,52,00,America/New_York
Clear,0,0,0,0,0,0,2.8,16.1,2014/11/14 16:52:00,2014,11,14,16,52,00,America/New_York
Clear,0,0,0,0,0,0,1.7,16.1,2014/11/14 17:52:00,2014,11,14,17,52,00,America/New_York
Clear,0,0,0,0,0,0,0.6,16.1,2014/11/14 18:52:00,2014,11,14,18,52,00,America/New_York
Clear,0,0,0,0,0,0,0.0,16.1,2014/11/14 19:52:00,2014,11,14,19,52,00,America/New_York
Clear,0,0,0,0,0,0,-0.6,16.1,2014/11/14 20:52:00,2014,11,14,20,52,00,America/New_York
Clear,0,0,0,0,0,0,-0.6,16.1,2014/11/14 21:52:00,2014,11,14,21,52,00,America/New_York
Clear,0,0,0,0,0,0,-1.7,16.1,2014/11/14 22:52:00,2014,11,14,22,52,00,America/New_York
