"did", "sht_temperature", "bmp_temperature", "illuminance", "bmp_pressure", "sht_humidity", "battery_voltage", "charge_flags_charge", "charge_flags_fault", "solar_voltage", "wind_direction", "wind_speed", "date"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Sun Feb 09 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Mon Feb 10 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Tue Feb 11 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Wed Feb 12 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Thu Feb 13 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Fri Feb 14 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Sat Feb 15 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Sun Feb 16 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Mon Feb 17 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Tue Feb 18 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Wed Feb 19 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Thu Feb 20 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Fri Feb 21 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Sat Feb 22 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Sun Feb 23 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Mon Feb 24 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Tue Feb 25 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","132","132","132","0","132","132","132","-999","-999","-999","Wed Feb 26 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Thu Feb 27 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Fri Feb 28 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Sat Mar 01 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Sun Mar 02 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Mon Mar 03 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Tue Mar 04 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Wed Mar 05 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Thu Mar 06 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Fri Mar 07 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Sat Mar 08 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Sun Mar 09 2014 00:00:00 GMT-0500 (EST)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Mon Mar 10 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Tue Mar 11 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Wed Mar 12 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Thu Mar 13 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Fri Mar 14 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Sat Mar 15 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Sun Mar 16 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Mon Mar 17 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Tue Mar 18 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Wed Mar 19 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Thu Mar 20 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Fri Mar 21 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Sat Mar 22 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Sun Mar 23 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Mon Mar 24 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","1343","1343","1343","0","1343","1343","1343","-999","-999","-999","Tue Mar 25 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4275","4275","4275","0","4275","4275","4275","-999","-999","-999","Wed Mar 26 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4276","4276","4276","0","4276","4276","4276","-999","-999","-999","Thu Mar 27 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4273","4273","4273","0","4273","4273","4273","-999","-999","-999","Fri Mar 28 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4271","4271","4271","0","4271","4271","4271","-999","-999","-999","Sat Mar 29 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4272","4272","4272","0","4272","4272","4272","-999","-999","-999","Sun Mar 30 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4277","4277","4277","0","4277","4277","4277","-999","-999","-999","Mon Mar 31 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4272","4272","4272","0","4272","4272","4272","-999","-999","-999","Tue Apr 01 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","1265","1265","1265","0","1265","1265","1265","-999","-999","-999","Wed Apr 02 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Thu Apr 03 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Fri Apr 04 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Sat Apr 05 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Sun Apr 06 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Mon Apr 07 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Tue Apr 08 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","3216","3216","3216","0","3216","3216","3216","-999","-999","-999","Wed Apr 09 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4279","4279","4279","0","4279","4279","4279","-999","-999","-999","Thu Apr 10 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4265","4265","4265","0","4265","4265","4265","-999","-999","-999","Fri Apr 11 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4225","4225","4225","0","4225","4225","4225","-999","-999","-999","Sat Apr 12 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4238","4238","4238","0","4238","4238","4238","-999","-999","-999","Sun Apr 13 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4263","4263","4263","0","4263","4263","4263","-999","-999","-999","Mon Apr 14 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","3743","3743","3743","0","3743","3743","3743","-999","-999","-999","Tue Apr 15 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4272","4272","4272","0","4272","4272","4272","-999","-999","-999","Wed Apr 16 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4276","4276","4276","0","4276","4276","4276","-999","-999","-999","Thu Apr 17 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4275","4275","4275","0","4275","4275","4275","-999","-999","-999","Fri Apr 18 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4265","4265","4265","0","4265","4265","4265","-999","-999","-999","Sat Apr 19 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4270","4270","4270","0","4270","4270","4270","-999","-999","-999","Sun Apr 20 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4265","4265","4265","0","4265","4265","4265","-999","-999","-999","Mon Apr 21 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4269","4269","4269","0","4269","4269","4269","-999","-999","-999","Tue Apr 22 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4270","4270","4270","0","4270","4270","4270","-999","-999","-999","Wed Apr 23 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4265","4265","4265","0","4265","4265","4265","-999","-999","-999","Thu Apr 24 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4268","4268","4268","0","4268","4268","4268","-999","-999","-999","Fri Apr 25 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4271","4271","4271","0","4271","4271","4271","-999","-999","-999","Sat Apr 26 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4273","4273","4273","0","4273","4273","4273","-999","-999","-999","Sun Apr 27 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4272","4272","4272","0","4272","4272","4272","-999","-999","-999","Mon Apr 28 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","2197","2197","2197","0","2197","2197","2197","-999","-999","-999","Tue Apr 29 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","1345","1345","1345","0","1345","1345","1345","-999","-999","-999","Wed Apr 30 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4106","4106","4106","0","4106","4106","4106","-999","-999","-999","Thu May 01 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","1585","1585","1585","0","1585","1585","1585","-999","-999","-999","Fri May 02 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4262","4262","4262","0","4262","4262","4262","-999","-999","-999","Sat May 03 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4265","4265","4265","0","4265","4265","4265","-999","-999","-999","Sun May 04 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4265","4265","4265","0","4265","4265","4265","-999","-999","-999","Mon May 05 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4270","4270","4270","0","4270","4270","4270","-999","-999","-999","Tue May 06 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4263","4263","4263","0","4263","4263","4263","-999","-999","-999","Wed May 07 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4266","4266","4266","0","4266","4266","4266","-999","-999","-999","Thu May 08 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4265","4265","4265","0","4265","4265","4265","-999","-999","-999","Fri May 09 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4256","4256","4256","0","4256","4256","4256","-999","-999","-999","Sat May 10 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4253","4253","4253","0","4253","4253","4253","-999","-999","-999","Sun May 11 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4258","4258","4258","0","4258","4258","4258","-999","-999","-999","Mon May 12 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4270","4270","4270","0","4270","4270","4270","-999","-999","-999","Tue May 13 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4265","4265","4265","0","4265","4265","4265","-999","-999","-999","Wed May 14 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4258","4258","4258","0","4258","4258","4258","-999","-999","-999","Thu May 15 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4260","4260","4260","0","4260","4260","4260","-999","-999","-999","Fri May 16 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4256","4256","4256","0","4256","4256","4256","-999","-999","-999","Sat May 17 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4260","4260","4260","0","4260","4260","4260","-999","-999","-999","Sun May 18 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4263","4263","4263","0","4263","4263","4263","-999","-999","-999","Mon May 19 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4266","4266","4266","0","4266","4266","4266","-999","-999","-999","Tue May 20 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4211","4211","4211","0","4211","4211","4211","-999","-999","-999","Wed May 21 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4212","4212","4212","0","4212","4212","4212","-999","-999","-999","Thu May 22 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4253","4253","4253","0","4253","4253","4253","-999","-999","-999","Fri May 23 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4267","4267","4267","0","4267","4267","4267","-999","-999","-999","Sat May 24 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4257","4257","4257","0","4257","4257","4257","-999","-999","-999","Sun May 25 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4258","4258","4258","0","4258","4258","4258","-999","-999","-999","Mon May 26 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4260","4260","4260","0","4260","4260","4260","-999","-999","-999","Tue May 27 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4268","4268","4268","0","4268","4268","4268","-999","-999","-999","Wed May 28 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4266","4266","4266","0","4266","4266","4266","-999","-999","-999","Thu May 29 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4263","4263","4263","0","4263","4263","4263","-999","-999","-999","Fri May 30 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4268","4268","4268","0","4268","4268","4268","-999","-999","-999","Sat May 31 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4261","4261","4261","0","4261","4261","4261","-999","-999","-999","Sun Jun 01 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4256","4256","4256","0","4256","4256","4256","-999","-999","-999","Mon Jun 02 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4256","4256","4256","0","4256","4256","4256","-999","-999","-999","Tue Jun 03 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4271","4271","4271","0","4271","4271","4271","-999","-999","-999","Wed Jun 04 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4269","4269","4269","0","4269","4269","4269","-999","-999","-999","Thu Jun 05 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4258","4258","4258","0","4258","4258","4258","-999","-999","-999","Fri Jun 06 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4252","4252","4252","0","4252","4252","4252","-999","-999","-999","Sat Jun 07 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4255","4255","4255","0","4255","4255","4255","-999","-999","-999","Sun Jun 08 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4259","4259","4259","0","4259","4259","4259","-999","-999","-999","Mon Jun 09 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4251","4251","4251","0","4251","4251","4251","-999","-999","-999","Tue Jun 10 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4254","4254","4254","0","4254","4254","4254","-999","-999","-999","Wed Jun 11 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4258","4258","4258","0","4258","4258","4258","-999","-999","-999","Thu Jun 12 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4263","4263","4263","0","4263","4263","4263","-999","-999","-999","Fri Jun 13 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4257","4257","4257","0","4257","4257","4257","-999","-999","-999","Sat Jun 14 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4259","4259","4259","0","4259","4259","4259","-999","-999","-999","Sun Jun 15 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4255","4255","4255","0","4255","4255","4255","-999","-999","-999","Mon Jun 16 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4136","4136","4136","0","4136","4136","4136","-999","-999","-999","Tue Jun 17 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4233","4231","4233","0","4232","4231","4231","-999","-999","-999","Wed Jun 18 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","4253","4253","4253","0","4253","4253","4253","-999","-999","-999","Thu Jun 19 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","1499","4224","4225","4225","1500","4225","4224","4224","-999","-999","-999","Fri Jun 20 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4241","4241","4241","4241","4241","4241","4241","4241","-999","-999","-999","Sat Jun 21 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4245","4245","4245","4245","4245","4245","4245","4245","-999","-999","-999","Sun Jun 22 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4254","4254","4254","4254","4254","4254","4254","4254","-999","-999","-999","Mon Jun 23 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4249","4249","4249","4249","4249","4249","4249","4249","-999","-999","-999","Tue Jun 24 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4249","4249","4249","4249","4249","4249","4249","4249","-999","-999","-999","Wed Jun 25 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","1605","1605","1605","1605","1605","1605","1605","1605","-999","-999","-999","Thu Jun 26 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Fri Jun 27 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Sat Jun 28 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Sun Jun 29 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","1502","1502","1502","1502","1502","1502","1502","1502","-999","-999","-999","Mon Jun 30 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4162","4164","4165","4165","4163","4165","4164","4165","-999","-999","-999","Tue Jul 01 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4238","4238","4238","4238","4238","4238","4238","4238","-999","-999","-999","Wed Jul 02 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4235","4235","4235","4235","4235","4235","4235","4235","-999","-999","-999","Thu Jul 03 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","3651","3651","3651","3651","3651","3651","3651","3651","-999","-999","-999","Fri Jul 04 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Sat Jul 05 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","424","424","424","424","424","424","424","424","-999","-999","-999","Sun Jul 06 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","1816","1816","1816","1816","1816","1816","1816","1816","-999","-999","-999","Mon Jul 07 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4237","4237","4237","4237","4237","4237","4237","4237","-999","-999","-999","Tue Jul 08 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","3907","3907","3907","3907","3907","3907","3907","3907","-999","-999","-999","Wed Jul 09 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","2319","2319","2319","2319","2319","2319","2319","2319","-999","-999","-999","Thu Jul 10 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","3111","3111","3112","3112","3112","3112","3111","3111","-999","-999","-999","Fri Jul 11 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4246","4246","4246","4246","4246","4246","4246","4246","-999","-999","-999","Sat Jul 12 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4246","4245","4246","4246","4246","4246","4245","4246","-999","-999","-999","Sun Jul 13 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4235","4235","4235","4235","4235","4235","4235","4235","-999","-999","-999","Mon Jul 14 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4246","4246","4246","4247","4247","4247","4246","4246","-999","-999","-999","Tue Jul 15 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","3489","3489","3489","3489","3489","3489","3489","3489","-999","-999","-999","Wed Jul 16 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","1148","1148","1148","1148","1148","1148","1148","1148","-999","-999","-999","Thu Jul 17 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","0","0","0","0","0","0","0","0","-999","-999","-999","Fri Jul 18 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","612","612","612","612","612","612","612","612","-999","-999","-999","Sat Jul 19 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4248","4248","4248","4248","4248","4248","4248","4248","-999","-999","-999","Sun Jul 20 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4248","4248","4248","4248","4248","4248","4248","4248","-999","-999","-999","Mon Jul 21 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4249","4249","4249","4249","4249","4249","4249","4249","-999","-999","-999","Tue Jul 22 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4238","4238","4238","4239","4239","4238","4238","4238","-999","-999","-999","Wed Jul 23 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4251","4251","4251","4251","4251","4251","4251","4251","-999","-999","-999","Thu Jul 24 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4253","4253","4253","4253","4253","4253","4253","4253","-999","-999","-999","Fri Jul 25 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4247","4247","4247","4247","4247","4247","4247","4247","-999","-999","-999","Sat Jul 26 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4244","4244","4244","4244","4244","4244","4244","4244","-999","-999","-999","Sun Jul 27 2014 00:00:00 GMT-0400 (EDT)"
"0x8115","4243","4243","4243","4243","4243","4243","4243","4243","-999","-999","-999","Mon Jul 28 2014 00:00:00 GMT-0400 (EDT)"
