"did","sht_temperature","bmp_temperature","illuminance","bmp_pressure","sht_humidity","battery_voltage","charge_flags_charge","charge_flags_fault","date","extra"
0x814C,26.95390243902439,26.389570552147227,17.927272727272726,1004.5082035928136,32.70059523809522,4.771927710843366,-999,-999,Fri Oct 17 2014 13:00:00 GMT-0400 (EDT),-999
0x814C,25.047310924369746,24.268487394957997,11646.88655462185,1005.2003781512607,37.43445378151259,4.763949579831926,-999,-999,Fri Oct 17 2014 15:00:00 GMT-0400 (EDT),-999
0x814C,16.296638655462193,15.76176470588236,276.4117647058824,1005.8473529411766,61.13109243697475,4.763823529411762,-999,-999,Fri Oct 17 2014 17:00:00 GMT-0400 (EDT),-999
0x814C,14.085726141078842,13.557261410788392,0,1006.2995435684649,63.9701244813278,4.76406639004149,-999,-999,Fri Oct 17 2014 19:00:00 GMT-0400 (EDT),-999
0x814C,13.202184873949593,12.682773109243687,0,1006.3304621848739,63.313445378151286,4.7631512605042,-999,-999,Fri Oct 17 2014 21:00:00 GMT-0400 (EDT),-999
0x814C,12.689831932773096,12.174789915966347,0,1005.803445378152,62.63823529411763,4.764075630252099,-999,-999,Fri Oct 17 2014 23:00:00 GMT-0400 (EDT),-999
0x814C,11.34315789473684,10.847368421052627,0,1005.542105263158,60.58421052631581,4.766315789473683,-999,-999,Sat Oct 18 2014 01:00:00 GMT-0400 (EDT),-999
0x814C,18.416583333333328,18.29583333333334,2066.8416666666667,1018.597416666667,26.473333333333326,4.422000000000001,-999,-999,Mon Oct 20 2014 11:00:00 GMT-0400 (EDT),-999
0x814C,21.834851063829788,20.73191489361704,9110.148936170213,1016.0148936170212,19.142553191489355,4.426851063829773,-999,-999,Mon Oct 20 2014 13:00:00 GMT-0400 (EDT),-999
0x814C,15.977203389830512,15.266525423728826,5158.220338983051,1015.984152542373,28.93940677966101,4.433559322033888,-999,-999,Mon Oct 20 2014 15:00:00 GMT-0400 (EDT),-999
0x814C,16.889069767441857,29.313953488372125,390.031007751938,1074.1260465116281,44.72480620155038,4.426821705426356,-999,-999,Mon Oct 20 2014 17:00:00 GMT-0400 (EDT),-999
0x814C,34.57371428571429,71.49999999999993,0,1208.3490476190477,52.4285714285714,4.419714285714291,-999,-999,Mon Oct 20 2014 19:00:00 GMT-0400 (EDT),-999
0x814C,43.11245901639343,73.45901639344265,0,1219.2296721311477,57.99344262295082,4.414590163934426,-999,-999,Mon Oct 20 2014 21:00:00 GMT-0400 (EDT),-999
0x814C,44.87537037037038,73.46666666666668,0,1220.6303703703704,59.24259259259257,4.408888888888888,-999,-999,Mon Oct 20 2014 23:00:00 GMT-0400 (EDT),-999
0x814C,47.49464788732395,73.3859154929578,0,1215.1973239436616,61.1225352112676,4.391267605633799,-999,-999,Tue Oct 21 2014 01:00:00 GMT-0400 (EDT),-999
0x814C,45.0329069767442,73.4186046511628,0,1216.7608139534882,59.36860465116281,4.395465116279066,-999,-999,Tue Oct 21 2014 03:00:00 GMT-0400 (EDT),-999
0x814C,48.6734090909091,73.42159090909085,0.7727272727272727,1217.6005681818178,61.94886363636362,4.379886363636362,-999,-999,Tue Oct 21 2014 05:00:00 GMT-0400 (EDT),-999
0x814C,27.127822580645173,37.16854838709677,373.2903225806452,1098.9705645161291,64.88709677419355,4.382016129032257,-999,-999,Tue Oct 21 2014 07:00:00 GMT-0400 (EDT),-999
0x814C,14.9307514450867,14.33352601156069,1210.5317919075144,1014.8094219653179,62.88786127167629,4.397341040462421,-999,-999,Tue Oct 21 2014 09:00:00 GMT-0400 (EDT),-999
0x814C,18.85821229050279,18.222905027932978,1943.3687150837989,1014.2699441340787,50.35754189944136,4.395530726256974,-999,-999,Tue Oct 21 2014 11:00:00 GMT-0400 (EDT),-999
0x814C,18.755209580838333,18.12095808383232,2212.4730538922154,1013.1491017964073,49.00778443113772,4.402694610778434,-999,-999,Tue Oct 21 2014 13:00:00 GMT-0400 (EDT),-999
0x814C,18.869943820224726,18.25730337078651,1619.2808988764045,1012.720786516854,48.63707865168539,4.412808988764036,-999,-999,Tue Oct 21 2014 15:00:00 GMT-0400 (EDT),-999
0x814C,13.73327777777778,13.192777777777787,161.24444444444444,1013.1294999999993,57.10888888888887,4.419166666666658,-999,-999,Tue Oct 21 2014 17:00:00 GMT-0400 (EDT),-999
0x814C,35.30673469387756,55.205102040816385,0,1153.9428571428575,59.03571428571428,4.418571428571429,-999,-999,Tue Oct 21 2014 19:00:00 GMT-0400 (EDT),-999
0x814C,18.77012345679012,22.647530864197527,0,1052.8618518518517,64.36851851851853,4.416172839506165,-999,-999,Tue Oct 21 2014 21:00:00 GMT-0400 (EDT),-999
0x814C,13.436476683937837,12.897927461139904,0,1014.6059585492233,64.4414507772021,4.40678756476683,-999,-999,Tue Oct 21 2014 23:00:00 GMT-0400 (EDT),-999
0x814C,13.406145251396651,12.871508379888294,0,1014.1532402234632,63.83687150837989,4.416256983240214,-999,-999,Wed Oct 22 2014 01:00:00 GMT-0400 (EDT),-999
0x814C,12.916891191709858,12.37927461139896,0,1013.9290673575127,70.66580310880828,4.4230569948186425,-999,-999,Wed Oct 22 2014 03:00:00 GMT-0400 (EDT),-999
0x814C,13.724414893617014,13.172872340425565,1.122340425531915,1014.2271808510643,71.25212765957447,4.42468085106382,-999,-999,Wed Oct 22 2014 05:00:00 GMT-0400 (EDT),-999
0x814C,13.750441988950291,13.20331491712705,159.21546961325967,1014.3791160220987,74.98508287292822,4.417127071823193,-999,-999,Wed Oct 22 2014 07:00:00 GMT-0400 (EDT),-999
