"did","sht_temperature","bmp_temperature","illuminance","bmp_pressure","sht_humidity","battery_voltage","charge_flags_charge","charge_flags_fault","date","extra"
0x814B,27.83598870056497,27.510227272727267,4231.61797752809,1004.9782222222225,33.533149171270736,4.760111731843574,-999,-999,Fri Oct 17 2014 13:00:00 GMT-0400 (EDT),-999
0x814B,24.011748878923775,23.56188340807173,5599.242152466368,1005.6979372197308,42.98295964125561,4.759999999999999,-999,-999,Fri Oct 17 2014 15:00:00 GMT-0400 (EDT),-999
0x814B,16.42708333333333,16.135833333333338,180.94166666666666,1006.3528749999998,65.5479166666667,4.755958333333334,-999,-999,Fri Oct 17 2014 17:00:00 GMT-0400 (EDT),-999
0x814B,14.280041152263387,13.982716049382734,0,1006.825226337449,68.68312757201646,4.755596707818932,-999,-999,Fri Oct 17 2014 19:00:00 GMT-0400 (EDT),-999
0x814B,13.323237704918014,13.024590163934429,0,1006.8555737704911,68.78319672131144,4.757295081967217,-999,-999,Fri Oct 17 2014 21:00:00 GMT-0400 (EDT),-999
0x814B,12.77623655913978,12.47741935483874,0,1006.4054838709662,68.92419354838708,4.750483870967745,-999,-999,Fri Oct 17 2014 23:00:00 GMT-0400 (EDT),-999
0x814B,17.814671532846717,18.299270072992705,1796.6496350364964,1020.1633576642338,29.104379562043782,4.396642335766419,-999,-999,Mon Oct 20 2014 11:00:00 GMT-0400 (EDT),-999
0x814B,20.913099173553707,20.186363636363623,4836.082644628099,1016.5823966942153,22.7198347107438,4.422272727272717,-999,-999,Mon Oct 20 2014 13:00:00 GMT-0400 (EDT),-999
0x814B,16.023305084745765,16.102966101694918,3140.021186440678,1018.8686016949158,32.50762711864405,4.428940677966095,-999,-999,Mon Oct 20 2014 15:00:00 GMT-0400 (EDT),-999
0x814B,32.47914634146342,39.764634146341486,219.64634146341464,1104.3641463414633,51.64512195121952,4.426097560975612,-999,-999,Mon Oct 20 2014 17:00:00 GMT-0400 (EDT),-999
0x814B,44.50504854368931,43.485436893203904,0,1123.9592233009707,58.982524271844646,4.4161165048543705,-999,-999,Mon Oct 20 2014 19:00:00 GMT-0400 (EDT),-999
0x814B,53.973333333333336,43.57166666666664,0,1128.9275000000005,65.72166666666665,4.429999999999999,-999,-999,Mon Oct 20 2014 21:00:00 GMT-0400 (EDT),-999
0x814B,55.723454545454544,43.59636363636359,0,1129.626727272727,66.97272727272728,4.400363636363635,-999,-999,Mon Oct 20 2014 23:00:00 GMT-0400 (EDT),-999
